Āfrika	Afrika
Kolorādo @@@u0026Avalanche"	Colorado Avalanche
Mars Global Surveyor	Mars Global Surveyor
Arizonas @@@u0026Coyotes"	Arizona Coyotes
Goodbye Lullaby	Goodbye Lullaby
Vienādkājvēži	Gråsuggor och tånglöss
Barbiturāti	Barbiturater
Zambijas futbola izlase	Zambias herrlandslag i fotboll
Minesotas @@@u0026Wild"	Minnesota Wild
Deivids Boreanadzs	David Boreanaz
Neiznīcināmie	The Expendables
Sanhosē @@@u0026Sharks"	San Jose Sharks
Sodomija	Sodomi
Ô Cameroun, Berceau de nos Ancêtres	Chant de Ralliement
Fjodors II Godunovs	Fjodor II av Ryssland
Uraninīts	Uraninit
Citronpipari	Citronpeppar
Transport Layer Security	Transport Layer Security
Neredzamā puse	The Blind Side
Stīvens Kreins	Stephen Crane
Skudrlāču dzimta	Myrslokar
Robijs Faulers	Robbie Fowler
Mārdu	Maardu
Koniks	Konik
Hugo	Hugo Cabret
Reaktīvā lidmašīna	Jetflygplan
Kalnu ķeģis	Vinterhämpling
Dienvidalpi	Sydalperna
Battlefield 2	Battlefield 2
2010.—2011. gada UEFA Eiropas līgas sezona	Uefa Europa League 2010/2011
Brendans Glīsons	Brendan Gleeson
Arsa	Ars-sur-Formans
Ceturtā Internacionāle	Fjärde internationalen
FC Zürich	FC Zürich
Florbols	Innebandy
Sērpaskābe	Svavelsyrlighet
Brazīlijas futbola čempionāta A sērija	Campeonato Brasileiro Série A
Anderss Sūrns	Anders Zorn
Reimsas Dievmātes katedrāle	Notre-Dame de Reims
Kuveitas futbola izlase	Kuwaits herrlandslag i fotboll
Denīza Ričardsa	Denise Richards
Maksims Apliecinātājs	Maximos Bekännaren
Teobromīns	Teobromin
Aphrodite	Aphrodite
Hona	Röda floden
Vikipēdija krievu valodā	Ryskspråkiga Wikipedia
Andžela Lensberija	Angela Lansbury
Amiotrofā laterālā skleroze	Amyotrofisk lateralskleros
Sol	Sol
Sofija Buša	Sophia Bush
ES	ES
Vecās pasaules pērtiķi un cilvēks	Smalnäsor
Lohneja ezers	Lough Neagh
Sprite	Sprite (läskedryck)
Federācijas kauss	Fed Cup
Šaušana	Sportskytte
Badmintons 2008. gada Vasaras Olimpiskajās spēlēs	Badminton vid olympiska sommarspelen 2008
Ugija	Ouguiya
Alans Aleksandrs Milns	A.A. Milne
Nodaļa (armija)	Grupp (militärförband)
Makartisms	McCarthyism
Marks Bagdatis	Marcos Baghdatis
Zembice	Ziębice
Sakramenta maize	Hostia
Lielais dzeltencekula kakadū	Större gultofskakadua
Parastais delfīns	Sadeldelfin
Klainfeltera sindroms	Klinefelters syndrom
2001 Mars Odyssey	Mars Odyssey
Personifikācija	Personifikation
Piksija Lota	Pixie Lott
Svens Bjērnsons	Sveinn Björnsson
Zlate Hori	Zlaté Hory
Keila	Keila
Aleksandrs I	Alexander I
Babrujska	Babrujsk
Ūsikaupunki	Nystad
Godsmack	Godsmack
Lua	Lua
Kalnu Badahšāna	Gorno-Badachsjan
Kristiāns Goldbahs	Christian Goldbach
Lagaša	Lagash
Pīts Bests	Pete Best
Beatles for Sale	Beatles for Sale
Marokas futbola izlase	Marockos herrlandslag i fotboll
Apache	Apache
Audi A8	Audi A8
Agņeška Radvaņska	Agnieszka Radwańska
DARPA	Defense Advanced Research Projects Agency
Infekciozā mononukleoze	Körtelfeber
Ēho	Echo
Colo-Colo	Club Social y Deportivo Colo-Colo
Isambards Kingdoms Brunels	Isambard Kingdom Brunel
Dienvidorkneju salas	Sydorkneyöarna
Aleksandrs I Karadžordževičs	Alexander I av Jugoslavien
Apollo asteroīds	Apollo-asteroid
Marko Panteličs	Marko Pantelić
Roberts Viteks	Róbert Vittek
Bartolomē de las Kasass	Bartolomé de Las Casas
Luijs van Gāls	Louis van Gaal
Led Zeppelin III	Led Zeppelin III
Riteņbraukšana 2008. gada Vasaras Olimpiskajās spēlēs	Cykling vid olympiska sommarspelen 2008
Jaucējtabula	Hashtabell
Senegālas futbola izlase	Senegals herrlandslag i fotboll
Sudraba nitrāts	Silvernitrat
Žans Simeons Šardēns	Jean-Baptiste-Siméon Chardin
Lokizlāde	Ljusbåge
Bils Šenklijs	Bill Shankly
Amerikas Kinoinstitūts	American Film Institute
Mobings	Mobbning
1941 (filma)	1941 (film)
ID	Id
BI	BI
Laponis	Bål (botanik)
21st Century Breakdown	21st Century Breakdown
Kolumbusas @@@u0026Blue Jackets"	Columbus Blue Jackets
P. G. Vudhauzs	P.G. Wodehouse
Japānas reģioni	Japans regioner
Flāvija Peneta	Flavia Pennetta
Alfrēds Tarskis	Alfred Tarski
1974. gada Eirovīzijas dziesmu konkurss	Eurovision Song Contest 1974
Sūcējtārpi	Sugmaskar
Infarkts	Infarkt
Harpūna	Harpun
Routing Information Protocol	Routing Information Protocol
No šejienes līdz bezgalībai	Härifrån till evigheten
Veidotājaudi	Meristem
Spānijas Futbola federācija	Real Federación Española de Fútbol
Aržantāna	Argentan
Letzigrund stadions	Letzigrundstadion
Visentes Kalderona stadions	Estadio Vicente Calderón
Happy Tree Friends	Happy Tree Friends
Skaņdarbs	Komposition
Katas koks	Kat
Siphive Čabalala	Siphiwe Tshabalala
Autodidakts	Autodidaktik
Kalnu slēpošana 2010. gada Ziemas Olimpiskajās spēlēs	Alpin skidåkning vid olympiska vinterspelen 2010
Braiens Klofs	Brian Clough
Zvaigžņu basketbols	Space Jam
A Saucerful of Secrets	A Saucerful of Secrets
Boy	Boy (musikalbum)
Deniss Rommedāls	Dennis Rommedahl
Viljams Vilberforss	William Wilberforce
Frenks Millers	Frank Miller
Kazbeks	Kazbek
Sergejs Kirovs	Sergej Kirov
Jambs	Jamb
Oleīnskābe	Oljesyra
Pojanhu	Poyangsjön
Zeļenograda	Zelenograd
An-2	Antonov An-2
Eurythmics	Eurythmics
Marks Kevendišs	Mark Cavendish
Ruslans Ponomarjovs	Ruslan Ponomarjov
Pauls Keress	Paul Keres
2011. gada Copa America	Copa América 2011
Versts	Verst
Sentluisas @@@u0026Blues"	St. Louis Blues (ishockeyklubb)
Ustjordinskas Burjatu autonomais apvidus	Ust-Ordynska Burjatien
Aleksejs Brusilovs	Aleksej Brusilov
Kerola Lombarda	Carole Lombard
Bena 10	Ben 10
Sillamē	Sillamäe
Hivinkē	Hyvinge
Emīls Friāns	Émile Friant
Balti	Balter
Biatlons 2010. gada Ziemas Olimpiskajās spēlēs	Skidskytte vid olympiska vinterspelen 2010
Zāliens	Gräsmatta
Vētrasputnu dzimta	Stormfåglar
Spekulatīvais burbulis	Finansbubbla
Seksuālais fetišisms	Fetischism (sexologi)
Lijas	Kärrhökar
Nozieguma skelets	Bones
2007. gada Bērnu Eirovīzijas dziesmu konkurss	Junior Eurovision Song Contest 2007
2011. gada Bērnu Eirovīzijas dziesmu konkurss	Junior Eurovision Song Contest 2011
E numurs	E-nummer
SGML	SGML
Rata lira	Vevlira
Vargs Vikerness	Varg Vikernes
Gada cilvēks (Time)	Person of the Year
Kents Nilsons	Kent Nilsson
Ambliopija	Amblyopi
Fleksija (valodniecība)	Böjning (grammatik)
Epitets	Epitet
Rekviēms (Mocarts)	Requiem (WA Mozart)
Fosfīns	Fosfin
S/2003 J 18	S/2003 J18
Publiskās tiesības	Offentlig rätt
MM	MM
Nere	Neris
Mongoloīdā rase	Mongolider
OS	Os
LI	Li
Oksisviestskābe	GHB
Mūspella	Muspelheim
Gauja	Gauja
Owl City	Owl City
Warcraft III: Reign of Chaos	Warcraft III: Reign of Chaos
Omars Bredlijs	Omar Bradley
Melnā pantera	Panter
Ciparu cietoksnis	Gåtornas palats
Meksikāņu virtuve	Mexikanska köket
Token Ring	IEEE 802.5
Našvilas @@@u0026Predators"	Nashville Predators
Turandota	Turandot (opera)
Kosi	Xhosa (folk)
Sleipnirs	Sleipner
Austrumu partnerība	Östligt partnerskap
Police	Police (stad)
Toms Hārdijs	Tom Hardy
AI	AI (olika betydelser)
PA	PA
Enon	Enon
Mūžzaļā miltene	Mjölon
Biznesa plāns	Affärsplan
Lineārās regresijas analīze	Regressionsanalys
Laperūza šaurums	La Pérousesundet
Krāmera papagailis	Halsbandsparakit
Tīkla slānis	Nätverksskikt
Eiropas kāmis	Europeisk hamster
Svītrainais šakālis	Sidstrimmig schakal
Džozefs Hellers	Joseph Heller
Šavi Alonso	Xabi Alonso
Noķer mani, ja vari	Catch Me If You Can
Banska Štjavnica	Banská Štiavnica
Latgale	Lettgallen
Bella Torna	Bella Thorne
Psilocibīns	Psilocybin
Klājs	Däck (fartyg)
Basketbols Olimpiskajās spēlēs	Basket vid olympiska sommarspelen
Āfrikas savvaļas ēzelis	Afrikansk vildåsna
Neiroleptiskie līdzekļi	Neuroleptikum
Deltaplāns	Hängflygning
Sociālistiskā Darba Varonis	Socialistiska arbetets hjälte
Barbarosa	Barbarossa (olika betydelser)
Bolsēnas ezers	Bolsenasjön
Triecienlidmašīna	Attackflygplan
Britney	Britney (musikalbum)
Literatūrzinātne	Litteraturvetenskap
Ielāps (programmatūra)	Programfix
HTTP 404	404 error
Pitagora trijnieks	Pythagoreisk trippel
The Final Cut	The Final Cut
Vasiļs Ivančuks	Vasyl Ivantjuk
Deep Impact	Deep Impact (rymdsond)
Brodvejas tornis	Broadway Tower
Eiropas Tautas partija	Europeiska folkpartiet
Zaļā jūdze	Den gröna milen
Komandora salas	Kommendörsöarna
Paceplīšu dzimta	Gärdsmygar
Kamčatkas apgabals	Kamtjatka oblast
Platknābja pūslītis	Brednäbbad simsnäppa
Hefrena piramīda	Chefrens pyramid
Ksilols	Xylen
Bosna	Bosna
Džonsona kosmosa centrs	Lyndon B. Johnson Space Center
Sieviešu apgraizīšana	Kvinnlig könsstympning
2010. gada FIFA Pasaules kauss — Izslēgšanas turnīrs	Världsmästerskapet i fotboll 2010 (utslagsspel)
Snelliusa likums	Snells lag
Atomic Kitten	Atomic Kitten
Karaīti	Karaitisk judendom
2010. gada FIFA Pasaules kausa fināls	Finalen av världsmästerskapet i fotboll 2010
Pasaules rekordi vieglatlētikā	Friidrottsrekord
Sankiloti	Sans-culottes
Mērija Keita un Ešlija Olsenas	Mary-Kate och Ashley Olsen
Immortal	Immortal
2007. gada Pasaules čempionāts vieglatlētikā	Världsmästerskapen i friidrott 2007
Sotiris Kirjaks	Sotirios Kyrgiakos
1984 (nozīmju atdalīšana)	1984 (olika betydelser)
Augusts De Morgans	Augustus De Morgan
Kalcija hlorīds	Kalciumklorid
Tomass Beiess	Thomas Bayes
Abaks (arhitektūra)	Abakus (arkitektur)
1984 (romāns)	1984 (roman)
Buferšķīdums	Buffertsystem
Šarlēna	Charlene, furstinna av Monaco
Šūnu receptors	Receptor
Kritiskā masa	Kritisk massa
Pšemisla	Przemyśl
Telpas leņķis	Rymdvinkel
Gārša	Urskog
Libānas pilsoņu karš	Inbördeskriget i Libanon
Zeltainais lauvpērtiķis	Vanlig lejontamarin
Industriālais metāls	Industrimetal
Sognefjords	Sognefjorden
Umaņa	Uman
Vagons	Järnvägsvagn
The Chemical Brothers	The Chemical Brothers
Fernando Gonsaless	Fernando González
Olimpisko medaļu skaits pēc valsts	Lista över olympiska spelens medaljfördelning
The Division Bell	The Division Bell
Bivrests	Bifrost
Jaunais Taivānas dolārs	Taiwanesisk dollar
AL	AL
Cezars Kiī	César Cui
Volkswagen Touareg	Volkswagen Touareg
Drotningholmas pils	Drottningholms slott
Marfāna sindroms	Marfans syndrom
Visi mīl Reimondu	Alla älskar Raymond
Nartekss	Narthex
Entoprokti	Bägardjur
Akira Torijama	Akira Toriyama
Ekrānuzņēmums	Skärmdump
Orša	Orsja
Krietnais kareivis Šveiks	Den tappre soldaten Švejks äventyr under världskriget
Rejs Allens	Ray Allen
Kanādas futbola izlase	Kanadas herrlandslag i fotboll
Reise, Reise	Reise, Reise
Precējies. Ir bērni	Våra värsta år
Gludenā čūska	Hasselsnok
Pols Džamati	Paul Giamatti
Dalasas @@@u0026Stars"	Dallas Stars
Riteņbraukšana 2012. gada Vasaras Olimpiskajās spēlēs	Cykling vid olympiska sommarspelen 2012
Stellans Skašgords	Stellan Skarsgård
2011. gada Pasaules čempionāts vieglatlētikā	Världsmästerskapen i friidrott 2011
Music of the Sun	Music of the Sun
Havjers Sotomajors	Javier Sotomayor
Stipe Pletikosa	Stipe Pletikosa
Nuga	Nougat
Soluna Samaja	Soluna Samay
GP2	GP2 Series
Prjevidza	Prievidza
Labiodentāls līdzskanis	Labiodental konsonant
Galminieces (glezna)	Las Meninas
The Stooges	The Stooges
Briežvaboļu dzimta	Ekoxbaggar
Ornets Kolmens	Ornette Coleman
Panatinaiko stadions	Panathinaikostadion
1999 (nozīmju atdalīšana)	1999 (olika betydelser)
Žifa pie Ivetas	Gif-sur-Yvette
Parlophone	Parlophone
Lomonda ezers	Loch Lomond
Viktorijas Zeme	Viktorias land
Mariner 2	Mariner 2
Nikolajs Rērihs	Nicholas K. Roerich
Nikolajs Ļeskovs	Nikolaj Leskov
Ford Focus	Ford Focus
Narva (upe)	Narva (flod)
Jans Brēgels Vecākais	Jan Bruegel den äldre
Grieķijas Karaliste	Kungariket Grekland
Eiropas kurmis	Mullvad
Volejbols 2012. gada Vasaras Olimpiskajās spēlēs	Volleyboll vid olympiska sommarspelen 2012
Rokasbumba 2012. gada Vasaras Olimpiskajās spēlēs	Handboll vid olympiska sommarspelen 2012
Postroks	Postrock
Loka šaušana 2012. gada Vasaras Olimpiskajās spēlēs	Bågskytte vid olympiska sommarspelen 2012
Viljams Penns	William Penn
Ferdinands de Lesepss	Ferdinand de Lesseps
Kima Ketrola	Kim Cattrall
Darja Domračeva	Darja Domratjeva
Vācijas pilsētu uzskaitījums	Lista över städer i Tyskland
Siltuma daudzums	Termisk energi
Baloži	Columba
Mozambikas ģerbonis	Moçambiques statsvapen
Tūrs Hūshovds	Thor Hushovd
Apencelle	Appenzell (stad)
Vecupe	Korvsjö
Tramplīnlēkšana 2010. gada Ziemas Olimpiskajās spēlēs	Backhoppning vid olympiska vinterspelen 2010
Meteoroloģiskais pavadonis	Vädersatellit
Hodžkina limfoma	Hodgkins lymfom
Transporta slānis	Transportskikt
Ankaras kauja	Slaget vid Ankara
Džekija Džoinere-Kersija	Jackie Joyner-Kersee
Meriona Džonsa	Marion Jones
Kodolu magnētiskā rezonanse	Kärnmagnetisk resonans
Volisa Simpsone	Wallis Simpson
Risto Riti	Risto Ryti
Rišārs Gaskē	Richard Gasquet
Daniels Vestlings	Prins Daniel
Pundurpele	Dvärgmus
Veins Greckis	Wayne Gretzky
Ekvatoriālā josla	Tropiskt regnskogsklimat
Viltusdmitrijs I	Falske Dmitrij
Dzelzs vīrs 3	Iron Man 3
Led Zeppelin II	Led Zeppelin II
Analītiska valoda	Analytiska språk
Batasuna	Batasuna
Aleksandrs Dimā	Alexandre Dumas
Ordenis	Ordning
Fluorūdeņražskābe	Fluorvätesyra
Kuplastes klinšu valabijs	Petrogale penicillata
Fransisko de Surbarans	Francisco de Zurbarán
OFK Beograd	OFK Beograd
Herschel Space Observatory	Herschelteleskopet
Ūdenspolo 2012. gada Vasaras Olimpiskajās spēlēs	Vattenpolo vid olympiska sommarspelen 2012
Čikāgas @@@u0026Blackhawks"	Chicago Blackhawks
Abbey Road Studios	Abbey Road Studios
Latvijas vēsture	Lettlands historia
Lūsīla Bola	Lucille Ball
Delta funkcija	Diracs delta-funktion
Sūtra	Sutra
Kategoriskais imperatīvs	Kategoriska imperativet
Stearīnskābe	Stearinsyra
Palmitīnskābe	Palmitinsyra
Hroniskā noguruma sindroms	Kroniskt trötthetssyndrom
Kuģa stūre	Roder
Rongorongo	Rongorongo
Atraugas	Rapning
Das Schwarze Korps	Das Schwarze Korps
Mutvārdu tradīcija	Muntlig tradition
Parīzes universitāte	Paris universitet
1984. gada Eirovīzijas dziesmu konkurss	Eurovision Song Contest 1984
Markomani	Markomanner
Binomiālkoeficients	Binomialkoefficient
Rosa sala	Rossön (Antarktis)
Džūljuss Īrvings	Julius Erving
Bjala Podlaska	Biała Podlaska
Filhnera šelfa ledājs	Filchner-Rønnes shelfis
Spānijas basketbola izlase	Spaniens herrlandslag i basket
Dražens Petrovičs	Dražen Petrović
Alyosha	Alyosha
Janko Tipsarevičs	Janko Tipsarević
Fobos-Grunt	Fobos-Grunt
Innuendo	Innuendo (musikalbum)
Nīls Geimens	Neil Gaiman
Eridu	Eridu
Žairzinju	Jairzinho
BirdLife International	Birdlife International
Atom Heart Mother	Atom Heart Mother
Čārlzs Ebots	Charles Greeley Abbot
Līdzsvarotā vadības karte	Balanserat Styrkort
Obscured by Clouds	Obscured by Clouds
2009. gada Eiropas Parlamenta vēlēšanas	Europaparlamentsvalet 2009
Astrahaņas hani	Astrachankhanatet
Datorspēļu izstrādātājs	Datorspelsutvecklare
Albānijas futbola Superlīga	Kategoria Superiore
Antifašisms	Antifascism
Elīza Dušku	Eliza Dushku
Ārpāds	Árpád
Beat It	Beat It
Makgaivers	MacGyver
Ričards Bērds	Richard Byrd
Kultūras mantojums	Kulturarv
Aukstā fronte	Kallfront
FM	FM
AT	AT
PT	PT
Parastie sikspārņi	Läderlappar
Vasilijs II Tumšais	Vasilij II av Moskva
Slēgtā sala	Shutter Island
Arsenal	Arsenal
Ī Sojona	Yi So-yeon
Piridīns	Pyridin
Rurika dinastija	Rurikdynastin
Diazepāms	Diazepam
Melnās zosis	Branta
Bērnu cerebrālā trieka	Cerebral pares
Eliots Smits	Elliott Smith
Edgars Hūvers	J. Edgar Hoover
Marks Hemils	Mark Hamill
Tiagu Silva	Thiago Emiliano da Silva
Bahreinas futbola izlase	Bahrains herrlandslag i fotboll
Kristīna Hendriksa	Christina Hendricks
Panamas balboa	Balboa (valuta)
Roberts Lengdons	Robert Langdon
Sudānas ģerbonis	Sudans statsvapen
Vandsvorta	London Borough of Wandsworth
1986. gada Eirovīzijas dziesmu konkurss	Eurovision Song Contest 1986
Andress Eskobars	Andrés Escobar
2010. gada Eiropas čempionāts vieglatlētikā	Europamästerskapen i friidrott 2010
Taisnīgā Krievija	Rättvisa Ryssland
Eiropas čempionāts vieglatlētikā	Europamästerskapen i friidrott
Aigars Kalvītis	Aigars Kalvītis
Ēriks Aidls	Eric Idle
Anilings	Anilingus
Fotoelements	Fotodetektor
Pludmales futbols	Strandfotboll
Sfumato	Sfumato
Komārno	Komárno
CO	CO
Physical Graffiti	Physical Graffiti
Neiznīcināmie 2	The Expendables 2
Blanka Vlašiča	Blanka Vlašić
Ivars Godmanis	Ivars Godmanis
Tīrasiņu zirgs	Engelskt fullblod
Spore	Spore
Artikulācijas veids	Artikulationssätt
2003. gada Bērnu Eirovīzijas dziesmu konkurss	Junior Eurovision Song Contest 2003
Seramas jūra	Seramsjön
Ziemeļrietumu reģions (Islande)	Norðurland vestra
Venus Express	Venus Express
Haida Gvaī	Haida Gwaii
Pēters Lēko	Péter Lékó
Tjagu Mendešs	Tiago Mendes
Stellera pūkpīle	Alförrädare
Atturība	Abstinens
Salo (Somija)	Salo
Kvadracikls	Fyrhjuling
Zudušais simbols	Den förlorade symbolen
Mazais Belts	Lilla Bält
Hanibāls Lekters	Hannibal Lecter
Vostoka	Vostok (forskningsstation)
E-pārvalde	E-förvaltning
Edvards Osborns Vilsons	Edward O. Wilson
Kalvins un Hobss	Kalle och Hobbe
Stimulanti	Psykostimulantia
Roza Makgovana	Rose McGowan
Gameta	Könscell
Jehvi	Jõhvi
Tara Reida	Tara Reid
Liu Sjans	Liu Xiang (idrottare)
20. ieroču SS grenadieru divīzija (igauņu Nr. 1)	20. Waffen-Grenadier-Division der SS (estnische Nr. 1)
Darbības vārda kārta	Diates
MC	MC (olika betydelser)
DM	DM
200 metri	Löpning 200 meter
Karloss Sainss	Carlos Sainz
Bētlemes zvaigzne	Betlehemsstjärnan
Sojuz-1	Sojuz 1
2001 (nozīmju atdalīšana)	2001 (olika betydelser)
Bobs Hoskinss	Bob Hoskins
Dookie	Dookie
Pita	Pitabröd
Mikva	Mikve
Pederastija	Pederasti
Īzaks Levitāns	Isaak Levitan
Lielpolija	Storpolen
Ostā	Storstadshamn
Saīds Kutbs	Sayyid Qutb
1906. gada Sanfrancisko zemestrīce	Jordbävningen i San Francisco 1906
Lodēšana	Lödning
Miegs ar ātrajām acu kustībām	REM-sömn
The Game (Queen albums)	The Game (musikalbum)
Virgīlijs Alekna	Virgilijus Alekna
Houses of the Holy	Houses of the Holy
Britu invāzija	Brittiska vågen
Markuss Grenholms	Marcus Grönholm
Jelmarens	Hjälmaren
Cikloheksāns	Cyklohexan
2010. gada Pasaules čempionāts basketbolā	Världsmästerskapet i basket för herrar 2010
Il-2	Iljusjin Il-2
1982. gada Eirovīzijas dziesmu konkurss	Eurovision Song Contest 1982
Džudo 2012. gada Vasaras Olimpiskajās spēlēs	Judo vid olympiska sommarspelen 2012
1987. gada Eirovīzijas dziesmu konkurss	Eurovision Song Contest 1987
Dogma 95	Dogme 95
Augsta līmeņa programmēšanas valoda	Högnivåspråk
Indukcija	Induktion
Vertsjervs	Võrtsjärv
MD	MD
RO	RO
Pīters Singers	Peter Singer
Solaris	Solaris
Kriss Kolfers	Chris Colfer
Garāžroks	Garagerock
Niks Dreiks	Nick Drake
Siva	Siv (mytologi)
Larss Ālforss	Lars Ahlfors
Sikes—Piko vienošanās	Sykes-Picot-avtalet
Timotijs Līrijs	Timothy Leary
Mali futbola izlase	Malis herrlandslag i fotboll
Assassin's Creed II	Assassin's Creed II
Nātrija sulfāts	Natriumsulfat
Ichthys	ICHTHYS
1981. gada Eirovīzijas dziesmu konkurss	Eurovision Song Contest 1981
Aquila	Aquila
Džeimss Tobins	James Tobin
Brīvais džezs	Frijazz
Ņūtona šūpulis	Newtons vagga
Golf	Golf (olika betydelser)
Deivids Sušē	David Suchet
Mustangs	Mustang
Cilindriskā koordinātu sistēma	Cylindriska koordinater
Somijas pilsoņu karš	Finska inbördeskriget
Ošava	Oshawa
Stenlija kauss	Stanley Cup
Deivids Robinsons	David Robinson
Eoīns Kolfers	Eoin Colfer
2012 (nozīmju atdalīšana)	2012 (olika betydelser)
Metālmeklētājs	Metalldetektor
Gods Dievam augstībā	Gloria in excelsis Deo
Amanda Bainsa	Amanda Bynes
Rozija Hantingtona-Vitlija	Rosie Huntington-Whiteley
Spiričuels	Spiritual
Princese Madeleine	Prinsessan Madeleine
Mīvahdns	Mývatn
Čenings Teitums	Channing Tatum
Infraskaņa	Infraljud
Autentifikācija	Autentisering
Krievijas Liberāli demokrātiskā partija	Rysslands liberaldemokratiska parti
Vils un Greisa	Will & Grace
Prelūdija	Preludium
Maratona	Marathon
Peru futbola izlase	Perus herrlandslag i fotboll
Atoms Egojans	Atom Egoyan
Rodžers Eberts	Roger Ebert
Meža klaidoņpele	Mindre skogsmus
Indijas futbola izlase	Indiens herrlandslag i fotboll
Mjēsa	Mjøsa
Zuši	Egentliga ålar
Peļveidīgie	Råttartade gnagare
Komposts	Kompost
Kvintu aplis	Kvintcirkeln
Autodesk 3ds Max	Autodesk 3ds Max
Kino mākslas un zinātnes akadēmija	Amerikanska filmakademien
Kas nogalina lakstīgalu...	Dödssynden
Terpēni	Terpen
Boko Haram	Boko Haram
Francijas kauss futbolā	Coupe de France
Saspēles vadītājs	Point guard
Rikijs Ruvio	Ricky Rubio
Tonkinas līcis	Tonkinbukten
Olimpiskie sporta veidi	Olympiska sporter
Rafaels Puarē	Raphaël Poirée
Igaunija Eirovīzijas dziesmu konkursā	Estlands bidrag i Eurovision Song Contest
Igors Sikorskis	Igor Sikorsky
Aptumsums (grāmata)	Ljudet av ditt hjärta (roman)
Karola Hegkvista	Carola Häggkvist
Trinidādas svilpējguana	Trinidadpipguan
Keita Mosa	Kate Moss
Kolumbijas futbola izlase	Colombias herrlandslag i fotboll
Hendriks Averkamps	Hendrick Avercamp
ODBC	Open Database Connectivity
Bezvadu lokālais tīkls	Trådlöst LAN
CoBrA	Cobra (konstnärsgrupp)
Medūzas plosts	Medusas flotte
Lielā Čīles zemestrīce	Jordbävningen i Valdivia 1960
Rūdolfs Džuljāni	Rudy Giuliani
Monika Levinska	Monica Lewinsky
Sporta veidu saraksts	Lista över sporter och idrotter
Strange Days	Strange Days
Gnejs Nēvijs	Gnaeus Naevius
Simons Petļura	Symon Petljura
Arturs Salivens	Arthur Sullivan
Geffen Records	Geffen Records
Asaru kauls	Tårben
Stīvens Pinkers	Steven Pinker
Mandragora	Alrunesläktet
Epiderma	Överhud
Anglosakšu hronika	Anglosaxiska krönikan
Aļģirds Brazausks	Algirdas Brazauskas
Mikulāšs Dzurinda	Mikuláš Dzurinda
