ఆఫ్రికా	Afrika
ఎర్ర వండ పూలు	Renanthera imschootiana
ద్రౌపది	Draupadi
ట్వింకిల్ ట్వింకిల్ లిటిల్ స్టార్	Blinka lilla stjärna
వెన్నెల	Månljus
ఫిరోజ్ ఖాన్	Feroz Khan
లాక్టోబాసిల్లస్	Lactobacillus
బలరాముడు	Balarama
చాంగ్ ఈ 3	Chang'e 3
రాధా మనోహరం	Combretum indicum
కచ్	Kutch
గ్రీన్ కంప్యూటింగ్	Grön IT
ఇంటర్ నెట్వర్కింగ్	Internetworking
గేమిఫికేషన్	Spelifiering
చారు మజుందార్	Charu Majumdar
కురు వంశం	Kuru (stat)
సాల్వడారేసి	Salvadoraceae
పుట్టపర్తి	Puttaparthi
యోగ శాస్త్రం	Yoga Sutras
కారము	Chilipulver
చిత్తౌర్‌గర్ జిల్లా	Chittaurgarh (distrikt)
ఫోన్పై లోరికీట్	Pohnpeilorikit
సిట్రిన్ లోరికీట్	Gulgrön lorikit
మిథిల	Mithila
జాగర్లమూడి రాధాకృష్ణ	Krrish
ప్రత్యామ్నాయ ఇంధనం	Alternativa drivmedel
కోర దంతాల పిల్లి	Sabeltandstigrar
హైపర్‌ లిపిడెమియా	Hyperlipidemi
కమాండ్ (కంప్యూటింగ్)	Kommando (dator)
నిక్ Jr.	Nick Jr.
వర్ణపు ఉల్లంఘనం	Kromatisk aberration
క్రానిక్ లింపోసైటిక్ లుకేమియా	Kronisk lymfatisk leukemi
చురు జిల్లా	Churu (distrikt)
భారత స్వాతంత్ర్యోద్యమము	Indiens självständighetsrörelse
లాంటానా	Lantana
కోచ్ కార్టర్	Coach Carter
చిలకలూరిపేట	Chilakaluripet
ఉద్యానవనం	Trädgård
కఠోపనిషత్తు	Katha
శకునం	Omen
జాకుజీ	Jacuzzi
గుండెదడ	Palpitation
హుండి	Hawala
సుజుకి హయబుస	Suzuki Hayabusa
భారతదేశంలో జాతీయ వనాలు	Indiens nationalparker
కుమ్మరి చక్రం	Drejning
కిర్లియన్‌ ఫొటోగ్రఫీ	Kirlianfotografering
ఓవర్‌డ్రాఫ్ట్	Övertrassering
డయాబెటిక్ నెఫ్రోపతీ	Diabetesnefropati
ఫిలడెల్ఫియా క్రోమోజోము	Philadelphiakromosom
టప్పర్‌వేర్	Tupperware
బల్ల (వ్యాధి లక్షణం)	Splenomegali
మార్లే	Marley & jag
ప్రపంచ సంగీత దినోత్సవం	Fête de la Musique
బచ్చలి	Malabarspenat
కెలాయిడ్	Keloid
టోటెమ్ చలనచిత్ర ప్రదర్శకం	Totem (mediaspelare)
సముద్ర గుప్తుడు	Samudragupta
మగధీర (సినిమా)	Magadheera
భారత పార్లమెంటు ఎన్నికలు, 2009	Parlamentsvalet i Indien 2009
జైపూర్ జిల్లా	Jaipur (distrikt)
సతారా జిల్లా	Satara (distrikt)
డాంగ్స్	Dang (distrikt)
జమ్మి చెట్టు	Prosopis cineraria
దర్భాంగా	Darbhanga
అలవాటు పడటం	Habituering
హాక్ ఐ	Hawk-Eye
ఇన్సీడ్ (INSEAD)	INSEAD
చాప	Dörrmatta
వివాహ వార్షికోత్సవం	Lista över namn på bröllopsdagar
అవమానము	Förnedring
కషాయం	Dekokt
జాక్ మా	Jack Ma
సొగసులచెట్టు	Lagerstroemia speciosa
కోటి	Crore
దీపం	Lampa
భారత గణతంత్ర దినోత్సవం	Republikens dag (Indien)
పనీర్	Paneer
కొంకణ్	Konkan
కోళికోడు	Kozhikode (distrikt)
నాడియా	Nadia
పంచాయితీ	Panchayat
హఠయోగ ప్రదీపిక	Hathayoga pradipika
కూర్చోవడం	Sittande
సంపంగి	Micheliasläktet
రవుల్ఫియా	Rauvolfiasläktet
భారతదేశంలో ఇస్లాం	Islam i Indien
కుతుబ్ షాహీ వంశము	Qutb Shahi-dynastin
మిమిక్రీ	Imitation
థెస్పీసియా	Tespesiasläktet
ఈత శైలుల జాబితా	Simsätt
కొరడా పురుగు	Piskmask
ఈ-మెయిల్ మార్కెటింగ్(విక్రయం)	E-postmarknadsföring
నామినేషన్	Nominering
దక్షుడు	Daksha
ఇరిడి	Shesham
త్రీసమ్	Trekant (sexualitet)
తంబుర	Tanpura
కుమ్మరి పురుగు	Snickarbin
దౌస జిల్లా	Dausa (distrikt)
కమ్యూనిటీ రేడియో	Närradio
వృక్ష రేఖాగణితం	Skogsuppskattning
హెడ్‌సెట్	Headset
దేవగఢ్	Debagarh
ఇతిహాసములు	Itihasa
చీరాల	Chirala
యాదవ	Yadav
చేదు కలబంద	Kapaloe
కథాసరిత్సాగరము	Kathasaritsagara
వికీపీడియా:దౌత్య కార్యాలయము	Wikipedia:Ambassaden
వైదిక గణితము	Vedisk matematik
డిసెంబర్ 2006	December 2006
ధనుష్కోడి	Dhanushkodi
ధౌల్‌పూర్ జిల్లా	Dhaulpur (distrikt)
జరాయువు	Moderkaka
నికాన్	Nikon Corporation
భాగహారం	Division (matematik)
విభజన	Division
ఖురిత జంతువు	Hovdjur
ఫెలోపియన్ నాళాలు	Äggledare
హైదరాబాద్ రాష్ట్రం	Hyderabad (furstendöme)
ఎగిరే నక్క	Pteropus
విమానాశ్రయం	Flygplats
ఐరిస్ లోరికీట్	Irislorikit
దుంగర్‌పూర్ జిల్లా	Dungarpur (distrikt)
కలివికోడి	Jerdons ökenlöpare
ద్వారకానాథ్ టాగూర్	Dwarkanath Tagore
గోండు	Gondfolket
ఊదా పొట్ట లోరీ	Purpurbuk
గోల్డీస్ లోరికీట్	Goldies lorikit
ఈయెమ్మెస్	E.M.S. Nambodiripad
శాలివాహనుడు	Salivahana
సొర కాయ	Flaskkurbits
సిగ	Chinjong
కుటుంబ నియంత్రణ	Familjeplanering
ఇండియన్ ఆయిల్ కార్పోరేషన్	Indian Oil Corporation
జమదగ్ని	Jamadagni
అభయ్ అష్టెకర్	Abhay Ashtekar
రాష్ట్రీయ స్వయంసేవక్ సంఘ్	Rashtriya Swayamsevak Sangh
కంప్యూటర్ నెట్వర్క్	Datornätverk
గరుడ ముక్కు	Martynia annua
రోడ్ రాష్	Road Rash (spelserie)
రాళ్లమొక్క	Litofyt
సంచి	Väska
పొట్ల కాయ	Trichosanthes cucumerina
MP4 ప్లేయర్	MP4-spelare
చారిత్రక దినములు	Lista över datum
పాల్ బ్రంటన్	Paul Brunton
లింగ యోని	Yoni
ఎరిత్రినా	Korallbusksläktet
క్రిమి సంహారకాలు	Insektsmedel
సుర్మా	Kajal (smink)
ఫెరులా	Stinkflokesläktet
వర్గం:కంప్యూటర్ ఇంజనీరింగ్	Kategori:Datorteknik
గరిటె భంగిమ	Skedställningen
నికోల్ ప్రిజం	Nicolprisma
రిచర్డ్‌ ఫ్లానగన్‌	Richard Flanagan
జల్పైగురి	Jalpaiguri (distrikt)
వికీ లవ్స్ మాన్యుమెంట్స్	Wiki Loves Monuments
పరీక్ష	Examination
కువెంపు విశ్వవిద్యాలయం	Kuvempu universitetet
ఎర్నాకుళం	Ernakulam (distrikt)
హనుమాన్‌గర్ జిల్లా	Hanumangarh (distrikt)
తెహ్రి ఘర్వాల్	Tehri Garhwal
భూసమస్థితి శాటిలైట్ లాంచ్ వెహికల్ ఎంకె III	Geosynchronous Satellite Launch Vehicle Mk III
రిక్షా	Cykeltaxi
సెస్ట్రమ్	Nattjasminssläktet
ఖద్దరు	Khadi
లెర్నింగ్ కర్వ్	Inlärningskurva
భారతదేశంలోని రాజకీయ పార్టీల జాబితా	Lista över politiska partier i Indien
డాల్బెర్గియా	Dalbergia
కలప	Timmer
మైసూరు విశ్వవిద్యాలయం	Universitetet i Mysore
పలక	Griffeltavla
వికీపీడియా:పదకోశం	Wikipedia:Ordlista
లిన్ డాన్	Lin Dan
హరిలాల్ గాంధీ	Harilal Gandhi
నారాయణ్ ఆప్తే	Narayan Apte
మనోహర్ పారికర్	Manohar Parrikar
జయచామరాజ వడయార్‌ బహదూర్‌	Jayachamaraja Wodeyar Bahadur
తుంగ గడ్డి	Cyperus rotundus
సంశయవాదం	Skepticism
ఏనిమల్ ఫార్మ్	Djurfarmen
కేశవ చంద్ర సేన్	Keshab Chandra Sen
ఫాస్ట్‌ట్రాక్	FastTrack
దుర్యోధనుడు	Duryodhana
వర్గం:జర్మనీ	Kategori:Tyskland
వర్గం:ఇటలీ	Kategori:Italien
వర్గం:అమెరికా	Kategori:USA
వర్గం:రష్యా	Kategori:Ryssland
వర్గం:స్పెయిన్	Kategori:Spanien
వర్గం:చైనా	Kategori:Kina
మదర్ ఇండియా (హిందీ సినిమా)	Moder Indien
వర్గం:భారత దేశము	Kategori:Indien
వర్గం:సౌదీ అరేబియా	Kategori:Saudiarabien
వర్గం:టర్కీ	Kategori:Turkiet
చైన్ బ్లాక్	Telfer
వర్గం:ఈజిప్టు	Kategori:Egypten
వర్గం:ఇరాన్	Kategori:Iran
హార్వే	Min vän Harvey
బాలెంత జ్వరం	Barnsängsfeber
కరౌలి జిల్లా	Karauli (distrikt)
గంగానగర్ జిల్లా	Ganganagar (distrikt)
జైసల్మేర్ జిల్లా	Jaisalmer (distrikt)
శిఖర్ జిల్లా	Sikar (distrikt)
హిందుస్తాన్ మోటార్స్	Hindustan Motors
సాంగ్లీ జిల్లా	Sangli (distrikt)
జల నేతి	Nässköljning
నేసిన వస్త్రం (లైనిన్)	Linne (textil)
అన్బుమణి రామదాస్	Anbumani Ramdoss
భూతాపం యొక్క ప్రభావాలు	Följder av en global uppvärmning
జమ్ము గడ్డి	Sävsläktet
విప్ (రాజకీయాలు)	Whip
జోధ్‌పూర్ జిల్లా	Jodhpur (distrikt)
సాహసకృత్యం	Äventyr
తిరుపతి	Tirupati
క్షత్రియులు	Kshatriya
వ్రాంగ్లర్	Wrangler (företag)
శెలవు	Helgdag
గ్లోరియోసా	Klängliljesläktet
వర్గం:ఆస్ట్రియా	Kategori:Österrike
వర్గం:బంగ్లాదేశ్	Kategori:Bangladesh
వర్గం:ఇండోనేసియా	Kategori:Indonesien
వర్గం:ఇరాక్	Kategori:Irak
వర్గం:పాకిస్తాన్	Kategori:Pakistan
వర్గం:క్షీరదాలు	Kategori:Däggdjur
వర్గం:సరీసృపాలు	Kategori:Kräldjur
వర్గం:ఉభయచరాలు	Kategori:Groddjur
వర్గం:పక్షులు	Kategori:Fåglar
వర్గం:శిలీంధ్రాలు	Kategori:Svampar
వర్గం:బాక్టీరియా	Kategori:Bakterier
వర్గం:మొక్కలు	Kategori:Växter
వర్గం:భౌతిక శాస్త్రము	Kategori:Fysik
వర్గం:విజ్ఞాన శాస్త్రము	Kategori:Naturvetenskap
వర్గం:జీవ శాస్త్రము	Kategori:Biologi
వర్గం:రసాయన శాస్త్రము	Kategori:Kemi
వర్గం:చరిత్ర	Kategori:Historia
వర్గం:భూగోళ శాస్త్రము	Kategori:Geografi
వర్గం:సినిమా	Kategori:Film
వర్గం:సమాచార సాధనాలు	Kategori:Kommunikation
వర్గం:భూమి	Kategori:Jorden
వర్గం:సమాచారం	Kategori:Information
