Afraga	Afrika
Uicipeid:WikiProject Check Wikipedia	Wikipedia:Projekt wikifiering/Syntaxfel
Roinn-seòrsa:Poileataigs	Kategori:Politik
Roinn-seòrsa:Foghlam	Kategori:Utbildning
Roinn-seòrsa:Ealain	Kategori:Konst
Kaunas	Kaunas
Cunntasachd	Redovisning
Cinn-suidhe Choloimbia	Lista över Colombias presidenter
An Èipheit	Egypten
Roinn-seòrsa:Feallsanaiche	Kategori:Filosofer
Teamplaid:Bot	Mall:Bot
Trafaig	Trafik
Canada	Kanada
Roinn-seòrsa:An Ungair	Kategori:Ungern
Roinn-seòrsa:A' Bheilg	Kategori:Belgien
Roinn-seòrsa:An t-Seic	Kategori:Tjeckien
Roinn-seòrsa:An Danmhairg	Kategori:Danmark
Roinn-seòrsa:Eastòinia	Kategori:Estland
Roinn-seòrsa:Suòmaidh	Kategori:Finland
Roinn-seòrsa:A' Ghrèig	Kategori:Grekland
Roinn-seòrsa:Innis Tìle	Kategori:Island
Roinn-seòrsa:Lucsamburg	Kategori:Luxemburg
Roinn-seòrsa:Liotuàinia	Kategori:Litauen
Roinn-seòrsa:An t-Suain	Kategori:Sverige
Roinn-seòrsa:An t-Slòbhac	Kategori:Slovakien
Roinn-seòrsa:Sloibhìnia	Kategori:Slovenien
Roinn-seòrsa:Poblachd na h-Èireann	Kategori:Irland
Nèamh	Himmelriket
Teamplaid:Flagicon	Mall:Flaggbild
Roinn-seòrsa:An Roinn-Eòrpa	Kategori:Europa
Teamplaid:Documentation	Mall:Dokumentation
Ball-gineamhainn	Könsorgan
Uicipeid:Doras na coimhearsnachd	Wikipedia:Deltagarportalen
Roinn-seòrsa:Cànain an luchd-cleachdaidh	Kategori:Användare efter språk
Baile Andarsan	Andersonstown
Arieh Warshel	Arieh Warshel
Gnothachas	Näringsliv
Instituto Federal da Bahia	Instituto Federal da Bahia
Teamplaid:Softredirect	Mall:Mjuk omdirigering
Teamplaid:Delete	Mall:Radera
Rìghrean Breatainn Mhòr agus an Rìoghachd Aonaichte	Lista över Storbritanniens regenter
Roinn-seòrsa:Teicneòlas	Kategori:Teknologi
Lóiste Nua	New Lodge, Belfast
Breug	Lögn
Roinn-seòrsa:Cànain	Kategori:Språk
Cairgean	Karragentång
Uicipeid:General disclaimer	Wikipedia:Allmänt förbehåll
Saighdear	Soldat
Teamplaid:Navbox	Mall:Navbox
Teamplaid:Shortcut	Mall:Genväg
Saoidhean	Pollachius
An Trá Ghearr	Short Strand
Teamplaid:Fact	Mall:Källa behövs
Pana	Pan (olika betydelser)
Teamplaid:!	Mall:!
Teamplaid:!-	Mall:!-
Teamplaid:=	Mall:=
Teamplaid:Navbar	Mall:Navbar
Teamplaid:Unicode	Mall:Unicode
Teamplaid:Transclude	Mall:Transclude
Teamplaid:Clear	Mall:Clear
Teamplaid:Col-begin	Mall:Col-begin
Teamplaid:Col-end	Mall:Col-end
Roinn-seòrsa:Afraga	Kategori:Afrika
Roinn-seòrsa:Bìoball	Kategori:Bibeln
Teamplaid:Babel	Mall:Babel
Teamplaid:Commons	Mall:Commons
Teamplaid:Link GA	Mall:Link GA
Teamplaid:Bun	Mall:Stub
Teamplaid:User af-1	Mall:Användare af-1
Teamplaid:User als-1	Mall:Användare als-1
Teamplaid:User ar-1	Mall:Användare ar-1
Teamplaid:User az	Mall:Användare az
Teamplaid:User eo-1	Mall:Användare eo-1
Teamplaid:See also	Mall:Se även
Teamplaid:User da-2	Mall:Användare da-2
Teamplaid:User da	Mall:Användare da
Teamplaid:User be-2	Mall:Användare be-2
Teamplaid:User da-1	Mall:Användare da-1
Teamplaid:User eo-3	Mall:Användare eo-3
Teamplaid:User de	Mall:Användare de
Teamplaid:User de-1	Mall:Användare de-1
Teamplaid:User et-1	Mall:Användare et-1
Teamplaid:User el	Mall:Användare el
Teamplaid:User es	Mall:Användare es
Teamplaid:User de-3	Mall:Användare de-3
Teamplaid:User en-3	Mall:Användare en-3
Teamplaid:User en-1	Mall:Användare en-1
Teamplaid:User en-2	Mall:Användare en-2
Teamplaid:User eo-2	Mall:Användare eo-2
Teamplaid:User en-4	Mall:Användare en-4
Teamplaid:User fi	Mall:Användare fi
Teamplaid:User en	Mall:Användare en
Teamplaid:User de-2	Mall:Användare de-2
Teamplaid:User es-1	Mall:Användare es-1
Teamplaid:User fr-1	Mall:Användare fr-1
Teamplaid:User he-2	Mall:Användare he-2
Teamplaid:User id-3	Mall:Användare id-3
Teamplaid:User io-3	Mall:Användare io-3
Teamplaid:User it-3	Mall:Användare it-3
Teamplaid:User grc-1	Mall:Användare grc-1
Teamplaid:User ja-4	Mall:Användare ja-4
Teamplaid:User tr-2	Mall:Användare tr-2
Teamplaid:User fr-2	Mall:Användare fr-2
Teamplaid:User tr	Mall:Användare tr
Teamplaid:User ja	Mall:Användare ja
Teamplaid:User ja-1	Mall:Användare ja-1
Teamplaid:User it-1	Mall:Användare it-1
Teamplaid:User hr-1	Mall:Användare hr-1
Teamplaid:User fr	Mall:Användare fr
Roinn-seòrsa:Moldàibhia	Kategori:Moldavien
Roinn-seòrsa:Àisia	Kategori:Asien
Roinn-seòrsa:An t-Sile	Kategori:Chile
Roinn-seòrsa:21mh linn	Kategori:2000-talet
Roinn-seòrsa:User uk	Kategori:Användare uk
Roinn-seòrsa:Aimearaga a Deas	Kategori:Sydamerika
Roinn-seòrsa:Castilla y León	Kategori:Kastilien och Leon
Roinn-seòrsa:User uk-N	Kategori:Användare uk-N
Teamplaid:Intricate template	Mall:Komplicerad kod
Roinn-seòrsa:Malaysia	Kategori:Malaysia
Roinn-seòrsa:Ball-coise	Kategori:Fotboll
Teamplaid:Mod	Mall:Mod
Teamplaid:User sv	Mall:Användare sv
Teamplaid:User it	Mall:Användare it
Teamplaid:User uk	Mall:Användare uk
Teamplaid:User es-2	Mall:Användare es-2
Roinn-seòrsa:Cànanachas	Kategori:Lingvistik
Teamplaid:Dàta brataich A' Phòlainn	Mall:Landsdata Polen
Roinn-seòrsa:User fr-1	Kategori:Användare fr-1
Teamplaid:Dùthaich showdata	Mall:Land showdata
Teamplaid:Infobox musical artist	Mall:Infobox musiker
Teamplaid:Ambox	Mall:Ambox
Teamplaid:Dùthaich	Mall:Landsfakta
Teamplaid:Str left	Mall:Str left
Teamplaid:Str sub long	Mall:Str sub
Teamplaid:Cleanup	Mall:Städa
Teamplaid:Exzellent	Mall:Utmärkt
Roinn-seòrsa:User en-4	Kategori:Användare en-4
Roinn-seòrsa:User en	Kategori:Användare en
Roinn-seòrsa:User zh	Kategori:Användare zh
Roinn-seòrsa:Croàisia	Kategori:Kroatien
Roinn-seòrsa:User zh-N	Kategori:Användare zh-N
Roinn-seòrsa:User en-2	Kategori:Användare en-2
Teamplaid:Infobox	Mall:Faktamall
Teamplaid:TOCright	Mall:TOChöger
Teamplaid:Ns0	Mall:Artikel annan
Teamplaid:Image class names	Mall:Image class names
Teamplaid:User zh	Mall:Användare zh
Roinn-seòrsa:Aibidil	Kategori:Alfabet
Teamplaid:Template other	Mall:Mall annan
Roinn-seòrsa:Sgrìobhadairean Breatannach	Kategori:Brittiska författare
Teamplaid:Cite web	Mall:Webbref
Teamplaid:AZ	Mall:Svenska alfabetet
Teamplaid:Country data	Mall:Landsdata
Teamplaid:User ru-4	Mall:Användare ru-4
Teamplaid:Coor URL	Mall:Coor URL
Teamplaid:User nl-1	Mall:Användare nl-1
Teamplaid:Wiktionary	Mall:Wiktionary
Teamplaid:User nl-2	Mall:Användare nl-2
Roinn-seòrsa:Àiteachas	Kategori:Jordbruk
Eachann Rothach	Hector Munro av Novar
Teamplaid:User ru	Mall:Användare ru
Roinn-seòrsa:20mh linn	Kategori:1900-talet
Teamplaid:IPA	Mall:IPA
Teamplaid:Cinn-suidhe nan Stàitean Aonaichte	Mall:USA:s presidenter
Roinn-seòrsa:Teamplaid:Cànan	Kategori:Babelmallar
Teamplaid:LangWithName	Mall:LangWithName
Roinn-seòrsa:Washington (stàit)	Kategori:Washington
Teamplaid:Beinn	Mall:Berg
Teamplaid:Birth date and age	Mall:Ålder
Teamplaid:MONTHNAME	Mall:MÅNADSNAMN
Teamplaid:Neach-poileataigs	Mall:Infobox politiker
Teamplaid:Death date and age	Mall:Död datum och ålder
Roinn-seòrsa:Teamplaidean dàta brataich	Kategori:Landsdatamallar
Roinn-seòrsa:19mh linn	Kategori:1800-talet
Roinn-seòrsa:Sgrìobhadairean	Kategori:Författare
Teamplaid:Hidden begin	Mall:Hidden begin
Teamplaid:Booland	Mall:Both
Roinn-seòrsa:Sgiobanan ball-coise Edailteach	Kategori:Fotbollsklubbar i Italien
Teamplaid:Hidden	Mall:Dold
Teamplaid:User pl	Mall:Användare pl
Teamplaid:User nl	Mall:Användare nl-N
Teamplaid:User no-2	Mall:Användare no-2
Teamplaid:Duais Nobel ann an Litreachas	Mall:Nobelpristagare i litteratur
Teamplaid:Documentation subpage	Mall:Dokumentationssida
Uicipeid:Nospam	Wikipedia:Skyddade sidnamn
Teamplaid:Str len	Mall:Str len
Teamplaid:Purge	Mall:Rensa
Teamplaid:Lorem	Mall:Lorem ipsum
Teamplaid:User pl-1	Mall:Användare pl-1
Teamplaid:User fr-3	Mall:Användare fr-3
Teamplaid:Redirect	Mall:Omdirigering
Teamplaid:End date	Mall:End date
Teamplaid:User nds-1	Mall:Användare nds-1
Teamplaid:Coord/link	Mall:Coord/link
Teamplaid:Infobox UK place	Mall:Ortsfakta Storbritannien
Teamplaid:User en-5	Mall:Användare en-5
Teamplaid:Làithean na seachdain	Mall:Veckodagar
Roinn-seòrsa:Carolina a Tuath	Kategori:North Carolina
Roinn-seòrsa:User ja-N	Kategori:Användare ja-N
Teamplaid:Dàta brataich A' Ghearmailt an Iar	Mall:Landsdata Västtyskland
Teamplaid:Dàta brataich A' Ghearmailt an Ear	Mall:Landsdata Östtyskland
Teamplaid:No	Mall:Ej utfört
Roinn-seòrsa:Teamplaid:Infobox	Kategori:Faktamallar
Roinn-seòrsa:An Ear Mheadhanach	Kategori:Mellanöstern
Teamplaid:Dàta brataich A' Ghearmailt Nàsach	Mall:Landsdata Nazityskland
Teamplaid:Dàta brataich Impireachd na Gearmailte	Mall:Landsdata Kejsardömet Tyskland
Teamplaid:Para	Mall:Para
Teamplaid:Death year and age	Mall:Död år och ålder
Teamplaid:User no	Mall:Användare no
Roinn-seòrsa:Carolina a Deas	Kategori:South Carolina
Teamplaid:Geobox	Mall:Geobox
Ailigeutair	Alligatorer och kajmaner
Teamplaid:Resize	Mall:Resize
Roinn-seòrsa:Ailtireachd	Kategori:Arkitektur
Teamplaid:Further	Mall:Vidare information
Teamplaid:User sv-2	Mall:Användare sv-2
Teamplaid:User it-2	Mall:Användare it-2
Teamplaid:Age	Mall:Age
Teamplaid:Convert	Mall:Convert
Teamplaid:Aibidil Eabhra	Mall:Hebreiska bokstäver
Teamplaid:Coord	Mall:Coord
Roinn-seòrsa:Aibhnichean na h-Alba	Kategori:Vattendrag i Skottland
Teamplaid:User pt-2	Mall:Användare pt-2
Roinn-seòrsa:Wyoming	Kategori:Wyoming
Roinn-seòrsa:Bailtean na h-Alba	Kategori:Orter i Skottland
Teamplaid:User la-1	Mall:Användare la-1
Roinn-seòrsa:User az	Kategori:Användare az
Roinn-seòrsa:User be	Kategori:Användare be
Roinn-seòrsa:User hr	Kategori:Användare hr
Roinn-seòrsa:User kw	Kategori:Användare kw
Roinn-seòrsa:User sco	Kategori:Användare sco
Roinn-seòrsa:User sk	Kategori:Användare sk
Roinn-seòrsa:User sl	Kategori:Användare sl
Roinn-seòrsa:User eo	Kategori:Användare eo
Roinn-seòrsa:User et	Kategori:Användare et
Roinn-seòrsa:User fr	Kategori:Användare fr
Roinn-seòrsa:User gl	Kategori:Användare gl
Roinn-seòrsa:User cy	Kategori:Användare cy
Roinn-seòrsa:User gd	Kategori:Användare gd
Roinn-seòrsa:User id	Kategori:Användare id
Roinn-seòrsa:User ga	Kategori:Användare ga
Roinn-seòrsa:User ja	Kategori:Användare ja
Roinn-seòrsa:User la	Kategori:Användare la
Roinn-seòrsa:User nn	Kategori:Användare nn
Roinn-seòrsa:User pt	Kategori:Användare pt
Roinn-seòrsa:User ro	Kategori:Användare ro
Roinn-seòrsa:User sv	Kategori:Användare sv
Roinn-seòrsa:User cs-3	Kategori:Användare cs-3
Roinn-seòrsa:User fr-3	Kategori:Användare fr-3
Roinn-seòrsa:User gd-3	Kategori:Användare gd-3
Roinn-seòrsa:User it-3	Kategori:Användare it-3
Roinn-seòrsa:User ja-3	Kategori:Användare ja-3
Roinn-seòrsa:User nl-3	Kategori:Användare nl-3
Roinn-seòrsa:User kw-1	Kategori:Användare kw-1
Roinn-seòrsa:User da-1	Kategori:Användare da-1
Roinn-seòrsa:User et-1	Kategori:Användare et-1
Roinn-seòrsa:User cy-1	Kategori:Användare cy-1
Roinn-seòrsa:Cleachdaiche gd-1	Kategori:Användare gd-1
Roinn-seòrsa:User ga-1	Kategori:Användare ga-1
Roinn-seòrsa:User nl-1	Kategori:Användare nl-1
Roinn-seòrsa:User pl-1	Kategori:Användare pl-1
Roinn-seòrsa:User ro-1	Kategori:Användare ro-1
Roinn-seòrsa:User tr-1	Kategori:Användare tr-1
Roinn-seòrsa:User ar-1	Kategori:Användare ar-1
Roinn-seòrsa:User fr-4	Kategori:Användare fr-4
Roinn-seòrsa:User be-2	Kategori:Användare be-2
Roinn-seòrsa:User da-2	Kategori:Användare da-2
Roinn-seòrsa:User sco-2	Kategori:Användare sco-2
Roinn-seòrsa:User sk-2	Kategori:Användare sk-2
Roinn-seòrsa:User fr-2	Kategori:Användare fr-2
Roinn-seòrsa:User gd-2	Kategori:Användare gd-2
Roinn-seòrsa:User it-2	Kategori:Användare it-2
Roinn-seòrsa:User la-2	Kategori:Användare la-2
Roinn-seòrsa:User nl-2	Kategori:Användare nl-2
Roinn-seòrsa:User pl-2	Kategori:Användare pl-2
Roinn-seòrsa:User sv-2	Kategori:Användare sv-2
Roinn-seòrsa:User tr-2	Kategori:Användare tr-2
Roinn-seòrsa:User cs-N	Kategori:Användare cs-N
Roinn-seòrsa:User sl-N	Kategori:Användare sl-N
Roinn-seòrsa:User fr-N	Kategori:Användare fr-N
Roinn-seòrsa:User cy-N	Kategori:Användare cy-N
Roinn-seòrsa:User it-N	Kategori:Användare it-N
Roinn-seòrsa:User nl-N	Kategori:Användare nl-N
Roinn-seòrsa:User no-N	Kategori:Användare no-N
Roinn-seòrsa:User nn-N	Kategori:Användare nn-N
Roinn-seòrsa:User ru-N	Kategori:Användare ru-N
Roinn-seòrsa:Prìomh-bhailtean ann an Roinn a' Chuain Shèimh	Kategori:Oceaniens huvudstäder
Roinn-seòrsa:2070an	Kategori:2070-talet
Roinn-seòrsa:User af	Kategori:Användare af
Roinn-seòrsa:User af-1	Kategori:Användare af-1
Roinn-seòrsa:User af-2	Kategori:Användare af-2
Roinn-seòrsa:User als	Kategori:Användare als
Roinn-seòrsa:User als-1	Kategori:Användare als-1
Roinn-seòrsa:User ar	Kategori:Användare ar
Roinn-seòrsa:User az-N	Kategori:Användare az-N
Roinn-seòrsa:User cs	Kategori:Användare cs
Roinn-seòrsa:User da	Kategori:Användare da
Roinn-seòrsa:User de	Kategori:Användare de
Roinn-seòrsa:User de-2	Kategori:Användare de-2
Roinn-seòrsa:User de-3	Kategori:Användare de-3
Roinn-seòrsa:User de-4	Kategori:Användare de-4
Roinn-seòrsa:User de-N	Kategori:Användare de-N
Roinn-seòrsa:User dsb	Kategori:Användare dsb
Roinn-seòrsa:User dsb-1	Kategori:Användare dsb-1
Roinn-seòrsa:User el	Kategori:Användare el
Roinn-seòrsa:User el-N	Kategori:Användare el-N
Roinn-seòrsa:User en-3	Kategori:Användare en-3
Roinn-seòrsa:User en-N	Kategori:Användare en-N
Roinn-seòrsa:User eo-1	Kategori:Användare eo-1
Roinn-seòrsa:User eo-2	Kategori:Användare eo-2
Roinn-seòrsa:User eo-3	Kategori:Användare eo-3
Roinn-seòrsa:User es	Kategori:Användare es
Roinn-seòrsa:User es-1	Kategori:Användare es-1
Roinn-seòrsa:User es-2	Kategori:Användare es-2
Roinn-seòrsa:User es-3	Kategori:Användare es-3
Roinn-seòrsa:User es-N	Kategori:Användare es-N
Roinn-seòrsa:User fa	Kategori:Användare fa
Roinn-seòrsa:User fi	Kategori:Användare fi
Roinn-seòrsa:User fi-N	Kategori:Användare fi-N
Roinn-seòrsa:User ga-3	Kategori:Användare ga-3
Roinn-seòrsa:1680an	Kategori:1680-talet
Roinn-seòrsa:User he	Kategori:Användare he
Roinn-seòrsa:User he-2	Kategori:Användare he-2
Teamplaid:N/a	Mall:N/a
Roinn-seòrsa:User hr-1	Kategori:Användare hr-1
Roinn-seòrsa:User hu	Kategori:Användare hu
Roinn-seòrsa:User hu-1	Kategori:Användare hu-1
Roinn-seòrsa:User id-3	Kategori:Användare id-3
Roinn-seòrsa:User io	Kategori:Användare io
Roinn-seòrsa:User io-3	Kategori:Användare io-3
Roinn-seòrsa:User is	Kategori:Användare is
Roinn-seòrsa:User is-1	Kategori:Användare is-1
Roinn-seòrsa:User als-N	Kategori:Användare als-N
Teamplaid:User la-3	Mall:Användare la-3
Roinn-seòrsa:Aibidil Eabhra	Kategori:Hebreiska alfabetet
Roinn-seòrsa:User pl-N	Kategori:Användare pl-N
Roinn-seòrsa:User pt-1	Kategori:Användare pt-1
Teamplaid:Dàta brataich A' Ghearmailt	Mall:Landsdata Tyskland
Roinn-seòrsa:Sgrìobhadairean Portagaileach	Kategori:Portugisiska författare
Roinn-seòrsa:Geoimeatras	Kategori:Geometri
Roinn-seòrsa:Na h-Eileanan Canàrach	Kategori:Kanarieöarna
Teamplaid:Dàta brataich Alba	Mall:Landsdata Skottland
Roinn-seòrsa:User it	Kategori:Användare it
Roinn-seòrsa:User it-1	Kategori:Användare it-1
Roinn-seòrsa:User ja-1	Kategori:Användare ja-1
Roinn-seòrsa:User gd-0	Kategori:Användare gd-0
Roinn-seòrsa:User la-1	Kategori:Användare la-1
Roinn-seòrsa:User la-3	Kategori:Användare la-3
Leòdhas	Lewis
Roinn-seòrsa:1510an	Kategori:1510-talet
Roinn-seòrsa:14mh linn RC	Kategori:1300-talet f.Kr.
Breac-òtraich	Herpes simplex
Roinn-seòrsa:User ru-1	Kategori:Användare ru-1
Teamplaid:Siorrachdan na Cuimrigh	Mall:Wales
Teamplaid:Expand list	Mall:Ofullständig lista
Teamplaid:Tdeprecated	Mall:Ersatt mall
Mial	Djurlöss
Teamplaid:User sv-1	Mall:Användare sv-1
Roinn-seòrsa:1970an	Kategori:1970-talet
Roinn-seòrsa:1890an	Kategori:1890-talet
Roinn-seòrsa:Strìopachas	Kategori:Prostitution
Roinn-seòrsa:Criogaid	Kategori:Cricket
Roinn-seòrsa:Sasainn	Kategori:England
Maorach	Skaldjur
Aitheamh	Famn
Roinn-seòrsa:Cànain Bhrittonach	Kategori:Brittiska språk
Teamplaid:Str ≥ len	Mall:Str ≥ len
Roinn-seòrsa:User nds	Kategori:Användare nds
Roinn-seòrsa:User nds-1	Kategori:Användare nds-1
Roinn-seòrsa:Sgrìobhadairean Sasannach	Kategori:Engelska författare
Teamplaid:Yes2	Mall:Ja2
Roinn-seòrsa:Sgrìobhadairean Pearùthach	Kategori:Peruanska författare
Roinn-seòrsa:Uisge	Kategori:Vatten
Roinn-seòrsa:Oklahoma	Kategori:Oklahoma
Roinn-seòrsa:A' Bhealaruis	Kategori:Vitryssland
Roinn-seòrsa:Alba Nuadh	Kategori:Nova Scotia
Roinn-seòrsa:Massachusetts	Kategori:Massachusetts
Teamplaid:Mòr-roinnean ann an Canada	Mall:Kanada
Teamplaid:!)	Mall:!)
Teamplaid:(!	Mall:(!
Roinn-seòrsa:1940an	Kategori:1940-talet
Roinn-seòrsa:1900an	Kategori:1900-talet (decennium)
Roinn-seòrsa:1910an	Kategori:1910-talet
Roinn-seòrsa:1920an	Kategori:1920-talet
Roinn-seòrsa:1930an	Kategori:1930-talet
Roinn-seòrsa:1950an	Kategori:1950-talet
Roinn-seòrsa:1960an	Kategori:1960-talet
Roinn-seòrsa:1980an	Kategori:1980-talet
Roinn-seòrsa:1990an	Kategori:1990-talet
Roinn-seòrsa:2000an	Kategori:2000-talet (decennium)
Roinn-seòrsa:2010an	Kategori:2010-talet
Roinn-seòrsa:2020an	Kategori:2020-talet
Roinn-seòrsa:2030an	Kategori:2030-talet
Roinn-seòrsa:2040an	Kategori:2040-talet
Roinn-seòrsa:2050an	Kategori:2050-talet
Roinn-seòrsa:2060an	Kategori:2060-talet
Roinn-seòrsa:2080an	Kategori:2080-talet
Roinn-seòrsa:2090an	Kategori:2090-talet
Teamplaid:User cs	Mall:Användare cs
Teamplaid:User ru-2	Mall:Användare ru-2
Teamplaid:User es-3	Mall:Användare es-3
Roinn-seòrsa:User pt-2	Kategori:Användare pt-2
Roinn-seòrsa:User pt-N	Kategori:Användare pt-N
Roinn-seòrsa:User ro-2	Kategori:Användare ro-2
Roinn-seòrsa:User ru	Kategori:Användare ru
Roinn-seòrsa:User ru-2	Kategori:Användare ru-2
Roinn-seòrsa:User ru-3	Kategori:Användare ru-3
Roinn-seòrsa:User ru-4	Kategori:Användare ru-4
Roinn-seòrsa:User sk-1	Kategori:Användare sk-1
Roinn-seòrsa:User sr	Kategori:Användare sr
Roinn-seòrsa:User sr-1	Kategori:Användare sr-1
Roinn-seòrsa:User sv-1	Kategori:Användare sv-1
Roinn-seòrsa:User sv-3	Kategori:Användare sv-3
Roinn-seòrsa:User sv-N	Kategori:Användare sv-N
Roinn-seòrsa:User tr	Kategori:Användare tr
Roinn-seòrsa:User tr-N	Kategori:Användare tr-N
Roinn-seòrsa:User uk-1	Kategori:Användare uk-1
Roinn-seòrsa:User uk-2	Kategori:Användare uk-2
Roinn-seòrsa:User uk-3	Kategori:Användare uk-3
Roinn-seòrsa:User uk-4	Kategori:Användare uk-4
Roinn-seòrsa:User vi	Kategori:Användare vi
Roinn-seòrsa:User vi-N	Kategori:Användare vi-N
Roinn-seòrsa:1692	Kategori:1692
Roinn-seòrsa:Eilean Mhanainn	Kategori:Isle of Man
Roinn-seòrsa:Luchd-ciùil	Kategori:Musiker
Teamplaid:Lang	Mall:Lang
Universidade Federal do Recôncavo da Bahia	Universidade Federal do Recôncavo da Bahia
Roinn-seòrsa:Sgrìobhadairean Innis Tìleach	Kategori:Isländska författare
Roinn-seòrsa:Sgrìobhadairean Sìneach	Kategori:Kinesiska författare
Teamplaid:User ro-1	Mall:Användare ro-1
Roinn-seòrsa:Craobhan	Kategori:Träd
Roinn-seòrsa:1310an	Kategori:1310-talet
Roinn-seòrsa:930an	Kategori:930-talet
Roinn-seòrsa:590an	Kategori:590-talet
Roinn-seòrsa:710an	Kategori:710-talet
Roinn-seòrsa:290an	Kategori:290-talet
Roinn-seòrsa:470an	Kategori:470-talet
Roinn-seòrsa:330an	Kategori:330-talet
Roinn-seòrsa:1030an	Kategori:1030-talet
Roinn-seòrsa:1290an	Kategori:1290-talet
Roinn-seòrsa:1020an	Kategori:1020-talet
Roinn-seòrsa:1070an	Kategori:1070-talet
Roinn-seòrsa:1520an	Kategori:1520-talet
Roinn-seòrsa:1540an	Kategori:1540-talet
Roinn-seòrsa:460an	Kategori:460-talet
Roinn-seòrsa:380an	Kategori:380-talet
Roinn-seòrsa:1090an	Kategori:1090-talet
Roinn-seòrsa:770an	Kategori:770-talet
Roinn-seòrsa:1560an	Kategori:1560-talet
Roinn-seòrsa:440an	Kategori:440-talet
Roinn-seòrsa:530an	Kategori:530-talet
Teamplaid:Image other	Mall:Fil annan
Roinn-seòrsa:860an	Kategori:860-talet
Roinn-seòrsa:730an	Kategori:730-talet
Roinn-seòrsa:1820an	Kategori:1820-talet
Roinn-seòrsa:1670an	Kategori:1670-talet
Roinn-seòrsa:1770an	Kategori:1770-talet
Roinn-seòrsa:1760an	Kategori:1760-talet
Roinn-seòrsa:1710an	Kategori:1710-talet
Roinn-seòrsa:1650an	Kategori:1650-talet
Roinn-seòrsa:1610an	Kategori:1610-talet
Roinn-seòrsa:1630an	Kategori:1630-talet
Roinn-seòrsa:870an	Kategori:870-talet
Roinn-seòrsa:1810an	Kategori:1810-talet
Roinn-seòrsa:680an	Kategori:680-talet
Roinn-seòrsa:750an	Kategori:750-talet
Roinn-seòrsa:620an	Kategori:620-talet
Roinn-seòrsa:1530an	Kategori:1530-talet
Roinn-seòrsa:1410an	Kategori:1410-talet
Roinn-seòrsa:1340an	Kategori:1340-talet
Roinn-seòrsa:1490an	Kategori:1490-talet
Roinn-seòrsa:1150an	Kategori:1150-talet
Roinn-seòrsa:1480an	Kategori:1480-talet
Roinn-seòrsa:1190an	Kategori:1190-talet
Roinn-seòrsa:270an	Kategori:270-talet
Roinn-seòrsa:1640an	Kategori:1640-talet
Roinn-seòrsa:3mh Linn	Kategori:200-talet
Roinn-seòrsa:1850an	Kategori:1850-talet
Roinn-seòrsa:640an	Kategori:640-talet
Roinn-seòrsa:630an	Kategori:630-talet
Roinn-seòrsa:800an	Kategori:800-talet (decennium)
Roinn-seòrsa:11mh linn	Kategori:1000-talet
Roinn-seòrsa:1200an	Kategori:1200-talet (decennium)
Roinn-seòrsa:17mh linn	Kategori:1600-talet
Roinn-seòrsa:1880an	Kategori:1880-talet
Roinn-seòrsa:1720an	Kategori:1720-talet
Roinn-seòrsa:1750an	Kategori:1750-talet
Roinn-seòrsa:1870an	Kategori:1870-talet
Roinn-seòrsa:1780an	Kategori:1780-talet
Roinn-seòrsa:720an	Kategori:720-talet
Roinn-seòrsa:1860an	Kategori:1860-talet
Roinn-seòrsa:1790an	Kategori:1790-talet
Roinn-seòrsa:1730an	Kategori:1730-talet
Roinn-seòrsa:300an	Kategori:300-talet (decennium)
Roinn-seòrsa:830an	Kategori:830-talet
Roinn-seòrsa:890an	Kategori:890-talet
Roinn-seòrsa:430an	Kategori:430-talet
Roinn-seòrsa:740an	Kategori:740-talet
Roinn-seòrsa:310an	Kategori:310-talet
Roinn-seòrsa:360an	Kategori:360-talet
Roinn-seòrsa:610an	Kategori:610-talet
Roinn-seòrsa:550an	Kategori:550-talet
Roinn-seòrsa:760an	Kategori:760-talet
Roinn-seòrsa:820an	Kategori:820-talet
Roinn-seòrsa:570an	Kategori:570-talet
Roinn-seòrsa:650an	Kategori:650-talet
Roinn-seòrsa:880an	Kategori:880-talet
Roinn-seòrsa:910an	Kategori:910-talet
