Afríka	Afrika
Aðskilnaðarstefnan í Suður-Afríku	Apartheid
Spil	Spel
Kotra	Backgammon
Þyngdarafl	Gravitation
Gó	Go (brädspel)
Bardagaíþrótt	Stridskonst
Karate	Karate
Júdó	Judo
Segull	Magnet
Leikfang	Leksak
Massi	Massa
Kvikmynd	Film
Teiknimynd	Animering
Málmur	Metall
Stál	Stål
Kjarnaklofnun	Fission
Efnishamur	Aggregationstillstånd
Gas	Gas
Vökvi	Vätska
Loftfar	Flygmaskin
Storkuhamur	Fast form
Reiðhjól	Cykel
Skip	Skepp
Geislavirkni	Radioaktivitet
Landbúnaður	Jordbruk
Almenna afstæðiskenningin	Allmänna relativitetsteorin
Áveita	Konstbevattning
Takmarkaða afstæðiskenningin	Speciella relativitetsteorin
Hálfleiðari	Halvledare
Baðmull	Bomull
Fatnaður	Kläder
Hljóð	Ljud
Adobe Systems	Adobe Systems
Plógur	Plog
Hraði	Hastighet
Hiti	Temperatur
Málmfræði	Metallurgi
Örtækni	Nanoteknik
Gler	Glas
Tími	Tid
Pappír	Papper
Varmafræði	Termodynamik
Plast	Plast
Lofttæmi	Vakuum
Flatarmál	Area
Regla Pýþagórasar	Pythagoras sats
Gammageisli	Gammastrålning
Stærðfræðileg sönnun	Matematiskt bevis
Tala (stærðfræði)	Tal
Tvinntölur	Komplexa tal
Darwin (Ástralía)	Darwin, Northern Territory
Kílógramm	Kilogram
Cristiano Ronaldo	Cristiano Ronaldo
Avatar: The Last Airbender	Avatar: Legenden om Aang
Metri	Meter
Sekúnda	Sekund
Maís	Majs
Bygg	Korn
Kelvin	Kelvin
Lítri	Liter
Iker Casillas	Iker Casillas
Harry S. Truman	Harry S. Truman
Eraserhead	Eraserhead
Firefly	Firefly
Málverk	Målarkonst
Geimfari	Astronaut
Ljósmyndun	Fotografi
Höggmyndalist	Skulptur
Leiklist	Teater
Judy Garland	Judy Garland
Dans	Dans
Grace Hopper	Grace Hopper
Leirkeragerð	Krukmakeri
Nine Inch Nails	Nine Inch Nails
Nirvana (hljómsveit)	Nirvana (musikgrupp)
Rafeindatækni	Elektronik
Rafstraumur	Elektrisk ström
Tíðni	Frekvens
Rafeindaíhlutur	Elektronisk komponent
Tvistur	Diod
Spennubreytir	Transformator
Gervigreind	Artificiell intelligens
Upplýsingatækni	Informationsteknik
Steffi Graf	Steffi Graf
Veður	Väder
Hungurleikarnir	Hungerspelen
Skuldabréf	Obligation
Forseti Bandaríkjanna	USA:s president
Stjórnarskrá Bandaríkjanna	USA:s konstitution
Varaforseti Bandaríkjanna	USA:s vicepresident
Fulltrúadeild Bandaríkjaþings	USA:s representanthus
John Boehner	John Boehner
Bandarísku Jómfrúaeyjar	Amerikanska Jungfruöarna
Veitingahús	Restaurang
Suðaustur-Asía	Sydostasien
Chongqing	Chongqing
Ö	Ö
Lahore	Lahore
Wuhan	Wuhan
Listi yfir fullvalda ríki	Lista över självständiga stater
Heinz Fischer	Heinz Fischer
Forsögulegur tími	Förhistorisk tid
Steinöld	Stenåldern
Bronsöld	Bronsåldern
Járnöld	Järnåldern
Mesópótamía	Mesopotamien
Egyptaland hið forna	Forntida Egypten
Beringssund	Berings sund
Grikkland hið forna	Antikens Grekland
Gupta-veldið	Guptariket
Bjarndýr	Björnar
John Adams	John Adams
Thomas Jefferson	Thomas Jefferson
James Madison	James Madison
James Monroe	James Monroe
John Quincy Adams	John Quincy Adams
Andrew Jackson	Andrew Jackson
Martin Van Buren	Martin Van Buren
Þyrnirós	Törnrosa
Mjallhvít	Snövit
Stígvélaði kötturinn	Mästerkatten i stövlar
Rauðhetta	Rödluvan
Antoni Grabowski	Antoni Grabowski
Litla hafmeyjan	Den lilla sjöjungfrun (saga)
Silvio Berlusconi	Silvio Berlusconi
Prinsessan á bauninni	Prinsessan på ärten
Nýju fötin keisarans	Kejsarens nya kläder
Litli ljóti andarunginn	Den fula ankungen
William Henry Harrison	William Henry Harrison
Litla stúlkan með eldspýturnar	Flickan med svavelstickorna
Snædrottningin	Snödrottningen
John Tyler	John Tyler
William Rowan Hamilton	William Rowan Hamilton
James K. Polk	James K. Polk
Guns N' Roses	Guns N' Roses
Zachary Taylor	Zachary Taylor
Beck	Beck Hansen
Hýpatía	Hypatia
Gandhinagar	Gandhinagar
Bern (kantóna)	Bern (kanton)
Glarus	Glarus (kanton)
Graubünden	Graubünden
Solothurn (fylki)	Solothurn (kanton)
Kevin Costner	Kevin Costner
Mikki Mús	Musse Pigg
Locarno	Locarno
Mína Mús	Mimmi Pigg
Jóakim Aðalönd	Joakim von Anka
Andabær	Ankeborg
Carl Barks	Carl Barks
Zürich (fylki)	Zürich (kanton)
Alicante	Alicante
Ripp, Rapp og Rupp	Knatte, Fnatte och Tjatte
Aargau	Aargau
Las Palmas de Gran Canaria	Las Palmas de Gran Canaria
Britney Spears	Britney Spears
Melting	Matspjälkning
Ljóstillífun	Fotosyntes
Sinfónía frá nýja heiminum	Från nya världen
Æxlun	Fortplantning
Meðganga	Graviditet
Kylie Minogue	Kylie Minogue
Eik (tré)	Eksläktet
Dave Grohl	Dave Grohl
Eric Saade	Eric Saade
Píanósónata nr. 14 (Beethoven)	Månskenssonaten
Google Maps	Google Maps
Kambfætlur	Klotspindlar
Furur	Tallsläktet
Eine kleine Nachtmusik	Eine kleine Nachtmusik
Fíkn	Beroende
1101	1101
1102	1102
Krabbamein	Cancer
Mygalomorphae	Mygalomorphae
Eiginlegar köngulær	Araneomorphae
Kólera	Kolera
Rúgur	Råg
Skylmingar	Fäktsport
Hafrar	Havre
Hveiti	Vetesläktet
Bretónska	Bretonska
Dúrra	Durrasläktet
Korn	Sädesslag
Betelgás	Betelgeuse
Kvef	Förkylning
Tannlækningar	Tandvård
Parsek	Parsec
Fötlun	Funktionsnedsättning
Dagatal	Kalender
Heyrnarleysi	Dövhet
Geðsjúkdómur	Psykisk störning
Sjúkdómur	Sjukdom
Gregoríska tímatalið	Gregorianska kalendern
Lyf	Läkemedel
Tímabelti	Tidszon
Nikótín	Nikotin
Heilsa	Hälsa
Hjartaáfall	Hjärtinfarkt
Tútankamon	Tutankhamon
Malaría	Malaria
Næringarkvilli	Näringsbrist
Aldebaran	Aldebaran
Blæðingar	Menstruation
Offita	Fetma
Manska	Manx (språk)
Heimsfaraldur	Pandemi
Sýklalyf	Antibiotikum
Penisillín	Penicillin
Nantes	Nantes
Lungnabólga	Lunginflammation
Mænusótt	Polio
Kynsjúkdómur	Sexuellt överförbar infektion
Alnæmi	Aids
Heilablóðfall	Slaganfall
Berklar	Tuberkulos
Snið:Location map Þýskaland	Mall:Kartposition Tyskland
Sykursýki	Diabetes
Bólusótt	Smittkoppor
Kúrdar	Kurder
Murcia	Murcia
Snið:Location map Noregur	Mall:Kartposition Norge
Snið:Location map Danmörk	Mall:Kartposition Danmark
Snið:Location map Svíþjóð	Mall:Kartposition Sverige
Snið:Location map Suður-Svíþjóð	Mall:Kartposition södra Sverige
Snið:Location map Finnland	Mall:Kartposition Finland
Snið:Location map Eistland	Mall:Kartposition Estland
Snið:Location map Litháen	Mall:Kartposition Litauen
Stanley	Stanley, Falklandsöarna
Snið:Location map Belgía	Mall:Kartposition Belgien
Snið:Location map Frakkland	Mall:Kartposition Frankrike
Snið:Location map Andorra	Mall:Kartposition Andorra
Snið:Location map Spánn	Mall:Kartposition Spanien
Snið:Location map Portúgal	Mall:Kartposition Portugal
Snið:Location map Ítalía	Mall:Kartposition Italien
Snið:Location map Sviss	Mall:Kartposition Schweiz
Byggingarlist	Arkitektur
Snið:Location map Pólland	Mall:Kartposition Polen
Snið:Location map Tékkland	Mall:Kartposition Tjeckien
Bogi (byggingarlist)	Båge
Snið:Location map Slóvakía	Mall:Kartposition Slovakien
Brú	Bro
Snið:Location map Ungverjaland	Mall:Kartposition Ungern
Snið:Location map Slóvenía	Mall:Kartposition Slovenien
Skurður	Kanal
Snið:Location map Króatía	Mall:Kartposition Kroatien
Snið:Location map Serbía	Mall:Kartposition Serbien
Snið:Location map Grikkland	Mall:Kartposition Grekland
Snið:Location map Moldóva	Mall:Kartposition Moldavien
Millard Fillmore	Millard Fillmore
Snið:Location map Úkraína	Mall:Kartposition Ukraina
Snið:Location map Rússland	Mall:Kartposition Ryssland
Franklin Pierce	Franklin Pierce
Snið:Location map Georgía	Mall:Kartposition Georgien
Stífla	Dammbyggnad
James Buchanan	James Buchanan
Snið:Location map Kýpur	Mall:Kartposition Cypern
Snið:Location map Jórdanía	Mall:Kartposition Jordanien
Snið:Location map Indland	Mall:Kartposition Indien
Salt (efnafræði)	Salter
Snið:Location map Víetnam	Mall:Kartposition Vietnam
Mario	Mario
Shigeru Miyamoto	Shigeru Miyamoto
Donkey Kong (tölvuleikur)	Donkey Kong (arkadspel)
Donkey Kong	Donkey Kong
Samus Aran	Samus Aran
Uri	Uri
Skíðmál	Skjutmått
Móna Lísa	Mona Lisa
Snið:Location map Argentína	Mall:Kartposition Argentina
Snið:Location map Brasilía	Mall:Kartposition Brasilien
Pýreneafjöll	Pyrenéerna
Schwyz	Schwyz (kanton)
Njúton	Newton (enhet)
Detroit	Detroit
Mæling	Mätning
Alþjóðlega einingakerfið	Internationella måttenhetssystemet
Lier (Belgía)	Lier, Belgien
Talnafræði	Talteori
Mengjafræði	Mängdteori
Tölfræði	Statistik
Samhverfa	Symmetri
1103	1103
1104	1104
Hvolfþak	Kupol
Burj Khalifa	Burj Khalifa
Kínamúrinn	Kinesiska muren
Heiltölur	Heltal
Rússnesk matargerð	Ryska köket
Ægisif	Hagia Sofia
Kúla	Sfär
Pýramídarnir í Gísa	Pyramiderna i Giza
Stigi	Trappa
Péturskirkjan	Peterskyrkan
Þriggja gljúfra stíflan	De tre ravinernas damm
Pýramídi	Pyramid
Turn	Torn
Magna Carta	Magna Charta
Abbasídaveldið	Abbasidkalifatet
Upplýsingin	Upplysningstiden
Astekar	Azteker
Austrómverska keisaradæmið	Bysantinska riket
Krossferðir	Korståg
Heilaga rómverska ríkið	Tysk-romerska riket
Hundrað ára stríðið	Hundraårskriget
Indre (sýsla)	Indre (departement)
Miðaldir	Medeltiden
Mongólaveldið	Mongolväldet
Tyrkjaveldi	Osmanska riket
Siðaskiptin	Reformationen
Víkingar	Viking
Hengibrú	Hängbro
Loiret	Loiret
Tröll	Troll
Rómanska Ameríka	Latinamerika
Mexíkóflói	Mexikanska golfen
Landsframleiðsla	Bruttonationalprodukt
Fribourg (kantóna)	Fribourg (kanton)
Skrautskrift	Kalligrafi
Tíska	Mode
Endurnýjanleg orka	Förnybara energikällor
Slétturnar miklu	Great Plains
Thurgau	Thurgau
Dósaupptakari	Konservöppnare
Auguste Comte	Auguste Comte
Ticino	Ticino
Rafmagn	Elektricitet
Neuchatel (fylki)	Neuchâtel (kanton)
Kjarnorka	Kärnenergi
Vað	Vadställe
St. Gallen (kantóna)	Sankt Gallen (kanton)
Jarðefnaeldsneyti	Fossila bränslen
Júra (fylki)	Jura (kanton)
Sprengihreyfill	Förbränningsmotor
Gufuvél	Ångmaskin
Vaud	Vaud
Landslagsgarður	Engelsk park
Sverð	Svärd
Skotvopn	Eldvapen
Vendée	Vendée
Vélbyssa	Kulspruta
Kjarnorkuvopn	Kärnvapen
Umberto Eco	Umberto Eco
Íberíuskaginn	Pyreneiska halvön
Byssupúður	Krut
Sprengiefni	Sprängämne
Skriðdreki	Stridsvagn
Antwerpen	Antwerpen
Pelé	Pelé
George Soros	George Soros
Rauntala	Reella tal
Majúró	Majuro
Marine Le Pen	Marine Le Pen
Leópold 2. Belgíukonungur	Leopold II av Belgien
Leópold 3. Belgíukonungur	Leopold III av Belgien
Baldvin Belgíukonungur	Baudouin av Belgien
Pólstjarnan	Polstjärnan
Oudenaarde	Oudenaarde
Brugge	Brygge
Kortrijk	Kortrijk
Oostende	Oostende
Kjarnasamruni	Fusion
Sandsteinn	Sandsten
Benelúxlöndin	Benelux
Aalst	Aalst
Sint-Niklaas	Sint-Niklaas
Höfuðkúpa	Kranium
Rúsína	Russin
Kókoshneta	Kokospalm
Granatepli	Granatäpple
Ferskja	Persika
Appelsína	Apelsin
Kíví	Kiwi
Rjómi	Grädde
Ferdinand de Saussure	Ferdinand de Saussure
Rjómaís	Glass
Vanilla	Vanilj
Samskynjun	Synestesi
Úýgúríska	Uiguriska
Smákaka	Småkakor
Singalíska	Singalesiska
Kex	Kex
Kaka	Kaka
Graz	Graz
Nahúatl	Nahuatl
Navajóíska	Navajo (språk)
Jógúrt	Yoghurt
Mirandês	Mirandesiska
Montserrat	Montserrat
Ravenna	Ravenna
Harvard-háskóli	Harvard University
Lucca	Lucca
Písa	Pisa
Pistoia	Pistoia
Arezzo	Arezzo
Sjöstirnið	Plejaderna (stjärnhop)
Tímahorn	Rektascension
Debetkort	Kontokort
Thomas Malthus	Thomas Robert Malthus
Berlínarráðstefnan	Berlinkonferensen
Messina	Messina
Klaufhalar	Tvestjärtar
Kauphöllin í New York	New York Stock Exchange
Wikilífverur	Wikispecies
Sealand	Sealand
Kambás	Kamaxel
Tíber	Tibern
Brjóstahaldari	Behå
1105	1105
VBScript	VBscript
Luchino Visconti	Luchino Visconti
Richard Strauss	Richard Strauss
Óríonþokan	Orionnebulosan
Angelina Jolie	Angelina Jolie
Yann Martel	Yann Martel
Île-de-France	Île-de-France
Adríahaf	Adriatiska havet
Terrassa	Terrassa
Centre	Centre-Val de Loire
Arabíska	Arabiska
Tartu	Tartu
Saturday Night Live	Saturday Night Live
Heittemprað belti	Subtropiskt klimat
Messier 81	Bodes galax
Moby	Moby
Jan Mayen	Jan Mayen
Sjónvarpsturninn í Stuttgart	Fernsehturm Stuttgart
Erwin Rommel	Erwin Rommel
Frjálst efni	Fritt innehåll
Smokkur	Kondom
Dalur (gjaldmiðill)	Dollar
Mozzarella	Mozzarella
IMac	Imac
IPod touch	Ipod Touch
Korsíka	Korsika
OS X	OS X
Savoja	Savojen
Slaufa (fatnaður)	Fluga (accessoar)
Internet Group Management Protocol	Internet Group Management Protocol
Oksítanska	Occitanska
Afríkanska	Afrikaans
Forsætisráðherra Bretlands	Storbritanniens premiärminister
Forsætisráðherra	Premiärminister
Riddaraþokan	Hästhuvudnebulosan
Aarau	Aarau
William Herschel	William Herschel
Tagus	Tajo
Rótarlén	Toppdomän
Douro	Duero
Santiago de Compostela	Santiago de Compostela
Santa Cruz de Tenerife	Santa Cruz de Tenerife
Grameðla	Tyrannosaurus
Jarfi	Järv
Fiskveiðar	Fiske
Beta	Beta
Sava	Sava
Nashyrningseðla	Triceratops
Gamma	Gamma
Kambeðla	Stegosaurus
Delta	Delta
Epsílon	Epsilon
Zeta	Zeta
Eta	Eta
Þeta	Theta
Jóta	Jota
Kappa	Kappa (bokstav)
Ný	Ny
Snareðla	Velociraptor
Xí	Xi
Ómíkron	Omikron
Pí (aðgreining)	Pi (olika betydelser)
Hró	Rho
Sigma	Sigma
Tá (bókstafur)	Tau
Upsílon	Ypsilon
Kí	Chi
Psí	Psi
Liza Minnelli	Liza Minnelli
Páskaeyja	Påskön
Egilsstaðir	Egilsstaðir
Jason Sudeikis	Jason Sudeikis
Tina Fey	Tina Fey
Skoska	Lågskotska
Kaktusar	Kaktusväxter
Linux	Linux (kärna)
Ljósfræði	Optik
Sun Microsystems	Sun Microsystems
Unix-legt	Unixliknande
Skjaldarmerki	Heraldiskt vapen
Fáni	Flagga
Blýantur	Blyertspenna
Gráspör	Gråsparv
Kirjálabotn	Finska viken
Steinaldin	Stenfrukt
Húsgagn	Möbel
Borð	Bord
Makaó	Macao
Snið:Location map Marokkó	Mall:Kartposition Marocko
Snið:Location map Alsír	Mall:Kartposition Algeriet
Snið:Location map Túnis	Mall:Kartposition Tunisien
Snið:Location map Egyptaland	Mall:Kartposition Egypten
Lenovo	Lenovo
Gifhorn	Gifhorn
Snið:Location map Austur-Kongó	Mall:Kartposition Kongo-Kinshasa
Snið:Location map Madagaskar	Mall:Kartposition Madagaskar
Handbrúða	Handdocka
Brauðrist	Brödrost
Hvítlaukspressa	Vitlökspress
Geocaching	Geocaching
Brno	Brno
Metanól	Metanol
Rúllustigi	Rulltrappa
Hárblásari	Hårtork
Stóll	Stol
Alþjóðlega staðlastofnunin	Internationella standardiseringsorganisationen
Hu Jintao	Hu Jintao
Xi Jinping	Xi Jinping
Rea (tungl)	Rhea (måne)
Louis C.K.	Louis C.K.
Gíraffi	Giraff
Arpitanska	Frankoprovensalska
Cuneo (sýsla)	Cuneo (provins)
Biella (sýsla)	Biella (provins)
Vercelli (sýsla)	Vercelli (provins)
Alessandria (sýsla)	Alessandria (provins)
Asti (sýsla)	Asti (provins)
Jorge Batlle	Jorge Batlle
Varir	Läpp
Shenzhen	Shenzhen
Guangdong	Guangdong
Sovétríkin	Sovjetunionen
Flokkur:Rússakeisarar	Kategori:Rysslands regenter
Hringadróttinssaga	Sagan om ringen
Volkhov (á)	Volchov (flod)
Volkhov (borg)	Volchov
Ivangorod	Ivangorod
Ron Paul	Ron Paul
Pílatus (fjall)	Pilatus (berg)
Sveitarfélag	Kommun
Jarðskorpa	Jordskorpa
Bræðslumark	Smältpunkt
Alkóhólismi	Alkoholism
Myndavél	Kamera
Breiðnefur	Näbbdjur
Sjónvarpsþáttur	TV-program
Paraná (fylki)	Paraná (delstat)
Andrej Silnov	Andrej Silnov
Steven Hooker	Steven Hooker
Segóvía	Segovia
Salamanca	Salamanca, Spanien
C (forritunarmál)	C (programspråk)
Hjólabretti	Skateboard
HIV-veira	HIV
Bayern München	FC Bayern München
Ítalska A-deildin	Serie A
Fótur	Fot
Olexander Túrtsínov	Oleksandr Turtjynov
Queen	Queen
Freddie Mercury	Freddie Mercury
Brian May	Brian May
Normandí	Normandie
Eðlur	Ödlor
Amy Winehouse	Amy Winehouse
Amy MacDonald (söngkona)	Amy Macdonald
Postojna-hellar	Postojnagrottan
Metallica	Metallica
Kanye West	Kanye West
Émile Durkheim	Émile Durkheim
Montesquieu	Charles-Louis de Secondat Montesquieu
Hinrik af Lúxemborg	Henri av Luxemburg
Milljarður	Miljard
Crailsheim	Crailsheim
Þýskt mark	D-mark
Biberach an der Riss	Biberach an der Riss
Itzehoe	Itzehoe
Héruð Ítalíu	Italiens regioner och provinser
Arezzo (sýsla)	Arezzo (provins)
Flórens (sýsla)	Florens (provins)
Livorno (sýsla)	Livorno (provins)
Novara (sýsla)	Novara (provins)
Tórínó (sýsla)	Torino (provins)
William Shatner	William Shatner
Verbania (sýsla)	Verbano Cusio Ossola (provins)
Herðablað	Skulderblad
Einkatölva	Persondator
XPath	XPath
Viðbein	Nyckelben
Leonard Nimoy	Leonard Nimoy
Öxl	Axel (kroppsdel)
Humphrey Bogart	Humphrey Bogart
Skjaldkirtill	Sköldkörtel
Monty Python	Monty Python
Andremma	Dålig andedräkt
Wikipedia:Úrvalsgreinar	Wikipedia:Utmärkta artiklar
Snið:Tengill ÚG	Mall:Link FA
Steve Martin	Steve Martin
John McEnroe	John McEnroe
Wikipedia:Potturinn	Wikipedia:Bybrunnen
České Budějovice	České Budějovice
Dómari	Domare
South Park	South Park
Vermont	Vermont
San Diego	San Diego
San Jose	San Jose, Kalifornien
Denver	Denver
Houston	Houston
Phoenix, Arizona	Phoenix
Dallas	Dallas
Fort Worth	Fort Worth
Austin (Texas)	Austin
Höll	Palats
El Paso	El Paso
Memphis	Memphis, Tennessee
Charlotte (Norður-Karólína)	Charlotte, North Carolina
Columbus (Ohio)	Columbus, Ohio
Jacksonville	Jacksonville, Florida
Guangzhou	Guangzhou
Jiang Zemin	Jiang Zemin
Fáni Rússlands	Rysslands flagga
Wen Jiabao	Wen Jiabao
Gvam	Guam
Bandaríska Samóa	Amerikanska Samoa
Norður-Maríanaeyjar	Nordmarianerna
Smáeyjar Bandaríkjanna	Förenta staternas mindre öar i Oceanien och Västindien
Long Beach	Long Beach
Nína Tryggvadóttir	Nína Tryggvadóttir
Karst	Karst
Edgar Allan Poe	Edgar Allan Poe
Sjúkrahús	Sjukhus
Austur-Þýskaland	Östtyskland
Deng Xiaoping	Deng Xiaoping
Etna	Etna
Languedoc-Roussillon	Languedoc-Roussillon
Gvadelúpeyjar	Guadeloupe
Oakland	Oakland
Martinique	Martinique
Mayotte	Mayotte
Réunion	Réunion
Uncharted 3: Drake's Deception	Uncharted 3: Drake's Deception
Uncharted 2: Among Thieves	Uncharted 2: Among Thieves
Uncharted: Drake's Fortune	Uncharted: Drake's Fortune
Þessalóníka	Thessaloniki
Amýlasi	Amylas
Johan Cruyff	Johan Cruijff
Rómverska lýðveldið	Romerska republiken
Þríbrotar	Trilobiter
VGA-kort	Video Graphics Array
Flugmóðurskip	Hangarfartyg
Matador	Monopol (spel)
Tíbet	Autonoma regionen Tibet
Hringur (rúmfræði)	Cirkel
Slétta (rúmfræði)	Plan (geometri)
Tenzin Gyatso	Tenzin Gyatso
Hjónaband samkynhneigðra	Samkönat äktenskap
Nevermind	Nevermind
Leturgerð	Typsnitt
Grand Theft Auto V	Grand Theft Auto V
John von Neumann	John von Neumann
Donald Knuth	Donald Ervin Knuth
Nupedia	Nupedia
Clube de Regatas do Flamengo	Clube de Regatas do Flamengo
Dynamo Moskva	FK Dynamo Moskva
Cesc Fabregas	Cesc Fàbregas
Xavi	Xavi
Diego Maradona	Diego Maradona
Farsími	Mobiltelefoni
Victoria Peak	Victoria Peak
Gullæðið í Kaliforníu	Guldrushen i Kalifornien
Stephen Hawking	Stephen Hawking
Frumsenda	Axiom
Kenning	Teori
Star Wars: A New Hope	Stjärnornas krig (film)
Kangxi	Kangxi-kejsaren
Kynhneigð	Sexuell läggning
Saffó	Sapfo
Siðrof	Anomi
Sacramento	Sacramento
Biella	Biella
Honolulu	Honolulu
1925	1925
1927	1927
Manchester	Manchester
Háhýsi	Höghus
Gao Xingjian	Gao Xingjian
Asetýlsalisýlsýra	Acetylsalicylsyra
Turks- og Caicoseyjar	Turks- och Caicosöarna
A.J. Cook	A.J. Cook
A.P. Møller-Mærsk	A.P. Møller-Mærsk A/S
AA-samtökin	Anonyma Alkoholister
AA Gent	KAA Gent
ABBA	Abba
Eðlishvöt	Instinkt
Fursti	Furste
Útsaumur	Broderi
Krosssaumur	Korsstygn
Vertu til er vorið kallar á þig	Katiusja (sång)
Öreindafræði	Partikelfysik
Geislun	Strålning
Staðallíkan	Standardmodellen
Bra	Bra
Nýja England	New England
Alatri	Alatri
Brooklyn	Brooklyn
Queens	Queens
Bronx	Bronx
Staten Island	Staten Island
1000	1000
Úlfur	Varg
Myndhverfing	Metafor
Táknsaga	Allegori
The Shard	The Shard
Lífmassi	Biomassa
Enska knattspyrnudeildarkerfið	Englands ligasystem för fotboll
1955	1955
1954	1954
1953	1953
1951	1951
1950	1950
Skammtímaminni	Korttidsminne
Merkingarminni	Deklarativt minne
1946	1946
1943	1943
1942	1942
H.M.	HM (patient)
1940	1940
1939	1939
1938	1938
1937	1937
1936	1936
Manchester United	Manchester United FC
1935	1935
Swansea City	Swansea City AFC
Middlesbrough F.C.	Middlesbrough FC
Aston Villa	Aston Villa FC
1934	1934
Newcastle United F.C.	Newcastle United FC
Norwich City F.C.	Norwich City FC
1933	1933
Reading F.C.	Reading FC
Sunderland A.F.C.	Sunderland AFC
Tottenham Hotspur F.C.	Tottenham Hotspur FC
1932	1932
Vínsteinn	Kaliumvätetartrat
West Ham United F.C.	West Ham United FC
Wigan Athletic F.C.	Wigan Athletic FC
Meistaradeild Evrópu	Uefa Champions League
Malakkaskagi	Malackahalvön
Evrópukeppni félagsliða í knattspyrnu	Uefa Europa League
1931	1931
Eldhringurinn	Eldringen
1930	1930
Hegri	Hägrar
The Legend of Korra	The Legend of Korra
1929	1929
Pjongjang	Pyongyang
Global Positioning System	Global Positioning System
Jaðrakan	Rödspov
Gaukur (fugl)	Gök
Sefhæna	Rörhöna
Lostprophets	Lostprophets
Fjöruspói	Storspov
Spói	Småspov
Stelkur	Rödbena
Lappjaðrakan	Myrspov
Kákasus	Kaukasien
Burstaormar	Havsborstmaskar
Svampdýr	Svampdjur
Ole Gunnar Solskjær	Ole Gunnar Solskjær
Apple I	Apple I
Pergamon	Pergamon
Óskarsverðlaunin	Oscar
2011-2020	2010-talet
Teboðið í Boston	Tebjudningen i Boston
Regngaukur	Svartnäbbad regngök
Teboðshreyfingin	Tea Party-rörelsen
Skilyrði Kochs	Kochs postulat
Dreifkjörnungar	Prokaryoter
Konungsríkið Iberia	Kungadömet Iberien
Heilkjörnungar	Eukaryoter
Hrói Höttur	Robin Hood (film, 1973)
Lönd eftir landsframleiðslu (nafnvirði)	Lista över länder efter BNP
Sértrúarsöfnuður	Sekt
Sækónguló	Havsspindlar
Níu	9 (tal)
Drekar	Klokrypare
Mítlar	Kvalster
Ferfætlingar	Tetrapoda
Tínamúar	Tinamofåglar
George Bernard Shaw	George Bernard Shaw
Middlesex	Middlesex
Rupert Grint	Rupert Grint
1001	1001
1002	1002
1003	1003
1005	1005
1006	1006
1009	1009
1010	1010
1011	1011
1012	1012
1013	1013
Bill Anders	William Anders
1014	1014
1015	1015
1016	1016
1020	1020
1021	1021
1022	1022
1023	1023
1024	1024
1025	1025
1026	1026
Súlavesíhaf	Sulawesisjön
1027	1027
1028	1028
1029	1029
1030	1030
1031	1031
Heimsmeistaramót landsliða í knattspyrnu karla	Världsmästerskapet i fotboll
1034	1034
Pelíkanfuglar	Pelikanfåglar
1040	1040
1041	1041
1042	1042
1043	1043
1044	1044
1045	1045
1047	1047
1052	1052
1053	1053
